"duplicate_id","author","year","journal","doi","title","label","source","pages","volume","number","abstract","isbn","record_ids"
"sr2_elicit_478","Heejung Ham, Ha-eun Cho, Sun Young Cho, Young Jin Kim","2024","Clinical Laboratory","10.7754/Clin.Lab.2023.230908","Evaluation of Two Commercial Kits for Qualitative Detection of SARS-CoV-2 Antigens in Nasopharyngeal Specimens.","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_478"
"sr2_elicit_479","H. Hatami, AhmadReza Rezaeian","2022","Social Science Research Network","10.2139/ssrn.4007174","Evaluation of a Novel SARS-CoV-2 Rapid Antigenic Test Diagnostic Value in Respiratory Samples; is the Reported Test Accuracy Similar to Values in Real-World?","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_479"
"sr2_elicit_48","M. Hayden, K. Hanson, J. Englund, Francesca Lee, Mark J. Lee, M. Loeb, Daniel J Morgan, Robin Patel, Abdallah El Alayli, Ibrahim K. El Mikati, S. Sultan, Y. Falck-Ytter, Razan Mansour, J. Amarin, R. Morgan, M. H. Murad, Payal Patel, A. Bhimraj, R. Mustafa","2023","Clinical Infectious Diseases","10.1093/cid/ciad032","The Infectious Diseases Society of America Guidelines on the Diagnosis of COVID-19: Antigen Testing.","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_48"
"sr2_elicit_480","Gopal K. Yadav, Praju Karki, Amar Raut, Prativa Subedi, Saurav Aryal, Rama Tamrakar, Binod Paudel, A. Bastola, Smeena Pradhananga, D. Rohita, P. Kafle, Aayush Shrestha, M. P. Oli, Ajay K. Yadav, Sanjeev K. Sharma","2024","International Journal of Surgery: Global Health","10.1097/GH9.0000000000000438","Diagnostic evaluation of PanBio, and standard Q COVID-19 rapid antigen tests for the detection of SARS-CoV-2: a cross-sectional study from Nepal","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_480"
"sr2_elicit_481","Harshad Singh Naruka, Dinesh Verma, Preetam Singh Mandawat, Bhupendra Kumar Mandawat","2023","International Journal of Advanced Research","10.21474/ijar01/17221","A COMPARATIVE STUDY OF RAPID SARS COV 2 ANTIGEN DETECTION TEST & REAL TIME PCR TEST FOR DIAGNOSIS OF COVID-19 IN TERTIARY CARE INSTITUTE AT KOTA, SOUTH-EAST RAJASTHAN, INDIA","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_481"
"sr2_elicit_482","Mahesh Reddy Rosireddy, Yasmin Muhammed","2023","Medical Journal of Dr. D.Y. Patil Vidyapeeth","10.4103/mjdrdypu.mjdrdypu_574_22","Comparison of ID NOW COVID-19 with RT-PCR for Diagnosis and Management of COVID-19 Cases","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_482"
"sr2_elicit_483","Joaquín Moreno-Contreras, M. Espinoza, Marco A. Cantú-Cuevas, D. A. Madrid-González, Héctor Barón-Olivares, Oscar D. Ortiz-Orozco, Cecilia Guzmán-Rodríguez, Carlos F. Arias, Susana López","2023","Journal of Medical Microbiology","10.1099/jmm.0.001779","Saliva sampling and its direct lysis is an excellent option for SARS-CoV-2 diagnosis in paediatric patients: comparison with the PanBio COVID-19 antigen rapid test in symptomatic and asymptomatic children.","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_483"
"sr2_elicit_484","Sierra Beck, Bridget Honan, James L Mallows, Joseph Ting","2022","Emergency Medicine Australasia","10.1111/1742-6723.13924","From Other Journals February 2022","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_484"
"sr2_elicit_485","Anik Handayati","2022","International Journal of Advanced Health Science and Technology","10.35882/ijahst.v2i3.3","Diagnostic test of Rapid antigen SARS Cov-2 against RT-PCR on suspected symptomatic COVID-19 patients at Rato Ebu Hospital Bangkalan","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_485"
"sr2_elicit_486","T. A. Magray, T. Jabeen, R. Rather, Umar Nazir, M. A. Kumar, F. Wani","2022","International Journal of Advances in Medicine","10.18203/2349-3933.ijam20220788","Comparison of rapid antigen testing and RT-PCR in the diagnosis of COVID-19 in Kashmir division","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_486"
"sr2_elicit_487","P. Drain, R. Dalmat, Meagan J. Bemer, Elvira Budiawan, J. Morton, Linhui Hao, R. Ireton, Zarna Marfatia, Adanech Gichamo, Roshni Prabhu, Claire Woosley, E. Rechkina, Daphne Hamilton, M. Montaño, J. Cantera, Inah Golez, Elise A. Smith, A. Greninger, Benjamin D Grant, Allison Meisner, G. Gottlieb, M. Gale","2022","Open Forum Infectious Diseases","10.1093/ofid/ofac492.385","307. Diagnostic Test Kinetics, Infectivity, and Immunological Responses Among Unvaccinated Adults During Acute SARS-CoV-2 Infection","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_487"
"sr2_elicit_488","I. G. Kosnik, U. Dermota, Andrej Golle, T. Čretnik","2022","Future Virology","10.2217/fvl-2022-0045","Rapid antigen test for SARS-CoV-2: results of validation and use in real life","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_488"
"sr2_elicit_489","Jessica Caffry, Matthew Selby, Katie Barr, George Morgan, David McGurk, Philip Scully, Catherine Park, A. Caridis, Emily Southworth, Jack Morrison, David J Clark, Nickolas Eckersely, Elisabetta Groppelli, D. Kirwan, Irene Monahan, Yolanda Augustin, Colin Toombs, Tim Planche, H. Staines, Sanjeev Krishna","2021","medRxiv","10.1101/2021.07.12.21260119","The QuantuMDx Q-POC SARS-CoV-2 RT-PCR assay for rapid detection of COVID-19 at point-of-care: preliminary evaluation of a novel technology","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_489"
"sr2_elicit_49","P. Subsoontorn, MANUPAT LOHITNAVY, C. Kongkaew","2020","Scientific Reports","10.1038/s41598-020-79237-7","The diagnostic accuracy of isothermal nucleic acid point-of-care tests for human coronaviruses: A systematic review and meta-analysis","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_49"
"sr2_elicit_490","Mohammad Jahidur Rahman Khan, Md. Shahadat Hossain, S. J. Shumu, Md. Selim Reza, F. Mim, A. Akram","2021","-","10.21203/rs.3.rs-1056525/v1","Evaluation of the performance of the COVID-19 rapid antigen tests in a tertiary level hospital in Bangladesh.","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_490"
"sr2_elicit_491","M. Nurunnabi, Mosammath Khadiza Mamdu, A. Siddika","2023","Haematology Journal of Bangladesh","10.37545/haematoljbd202398","Comparative study between gold standard real-time RT-PCR assay and rapid antigen test for detection of COVID-19 in Sylhet CMH","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_491"
"sr2_elicit_493","-","-","-","-","Virus variant e speci ﬁ c clinical performance of SARS coronavirus two rapid antigen tests in point-of-care use, from November 2020 to January 2022","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_493"
"sr2_elicit_494","-","-","-","10.3389/fmed.2021.797109.s001","Table_1.docx","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_494"
"sr2_elicit_495","N. Samsunder","-","-","10.29086/10413/23146","Evaluation of laboratory tests for COVID-19 in South Africa.","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_495"
"sr2_elicit_5","M. Arshadi, F. Fardsanei, B. Deihim, Z. Farshadzadeh, F. Nikkhahi, Farima Khalili, G. Sotgiu, A. H. Shahidi Bonjar, R. Centis, G. Migliori, M. Nasiri, M. Mirsaeidi","2022","Frontiers in Medicine","10.3389/fmed.2022.870738","Diagnostic Accuracy of Rapid Antigen Tests for COVID-19 Detection: A Systematic Review With Meta-analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_5"
"sr2_elicit_51","W. Organization","2020","-","-","Antigen-detection in the diagnosis of SARS-CoV-2 infection using rapid immunoassays","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_51"
"sr2_elicit_52","Kimberly E Hanson, Osama Altayar, A. M. Caliendo, Cesar A. Arias, J. Englund, Mary K. Hayden, Mark J. Lee, Mark Loeb, Robin Patel, Abdallah El Alayli, S. Sultan, Y. Falck-Ytter, Valéry Lavergne, Razan Mansour, Rebecca L. Morgan, M. H. Murad, Payal Patel, A. Bhimraj, Reem A. Mustafa","2021","Clinical Infectious Diseases","10.1093/cid/ciab557","The Infectious Diseases Society of America Guidelines on the Diagnosis of COVID-19: Antigen Testing.","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_52"
"sr2_elicit_56","Annabelle Strömer, R. Rose, Miriam Schäfer, Frieda Schön, Anna Vollersen, T. Lorentz, H. Fickenscher, A. Krumbholz","2020","Microorganisms","10.3390/microorganisms9010058","Performance of a Point-of-Care Test for the Rapid Detection of SARS-CoV-2 Antigen","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_56"
"sr2_elicit_58","Hanson, Altayar, Caliendo, Arias, Englund, Hayden, Loeb, Patel, Alayli, Sultan, Falck-Ytter, Lavergne, Morgan, Murad, Mustafa","2021","-","-","The Infectious Diseases Society of America Guidelines on the Diagnosis of Coronavirus Disease 2019 (COVID-19): Antigen Testing","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_58"
"sr2_elicit_6","Jia-Wen Xie, Yunhua He, Yaqiong Zheng, Mao Wang, Yong Lin, Li-Rong Lin","2022","Microbiology Research","10.1016/j.micres.2022.127185","Diagnostic accuracy of rapid antigen test for SARS-CoV-2: A systematic review and meta‐analysis of 166,943 suspected COVID-19 patients","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_6"
"sr2_elicit_60","Peiling Cai, Junren Wang, Peng Ye, Yarong Zhang, Mengping Wang, Ronglian Guo, Hongying Zhao","2024","Frontiers in Public Health","10.3389/fpubh.2024.1402949","Performance of self-performed SARS-CoV-2 rapid antigen test: a systematic review and meta-analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_60"
"sr2_elicit_61","G. Lippi, B. Henry, M. Plebani","2023","Clinical Chemistry and Laboratory Medicine","10.1515/cclm-2022-1287","Diagnostic accuracy of Siemens SARS-CoV-2 Antigen (CoV2Ag) chemiluminescent immunoassay for diagnosing acute SARS-CoV-2 infection: a pooled analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_61"
"sr2_elicit_62","Safa Boujemaa, Gurparsad Singh Suri, Gurleen Kaur","2023","Journal of Virological Methods","10.1016/j.jviromet.2023.114811","Diagnostic Evaluation of Panbio™ Antigen Rapid Diagnostic Test for SARS-CoV-2: A Systematic Review and Meta-Analysis.","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_62"
"sr2_elicit_64","R. Venekamp, I. Veldhuijzen, K. Moons, W. van den Bijllaardt, S. Pas, E. Lodder, R. Molenkamp, Z. Iglói, C. Wijers, C. Oliviera dos Santos, S. Debast, M. Bruins, K. Polad, C. Nagel-Imming, W. Han, J. H. van de Wijgert, S. van den Hof, E. Schuit","2021","medRxiv","10.1101/2021.11.19.21266579","Diagnostic accuracy of three prevailing rapid antigen tests for detection of SARS-CoV-2 infection in the general population: cross sectional study","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_64"
"sr2_elicit_65","Ghada Ismail, D. Abdelhamid, R. A. Halim, M. Mostafa, H. Abdelghaffar, Noha Alaa Eldin Fahim, Ahmed Elshafei, Menna Asker, N. Omar","2022","Open Access Macedonian Journal of Medical Sciences","10.3889/oamjms.2022.10335","Comparative Evaluation of Different SARS-CoV-2 Rapid Point-of-Care Antigen Tests with SARS-CoV-2 PCR for Diagnosis of COVID-19","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_65"
"sr2_elicit_67","W. Leber, O. Lammel, A. Siebenhofer, M. Redlberger-Fritz, J. Panovska-Griffiths, T. Czypionka","2021","EClinicalMedicine","10.1016/j.eclinm.2021.101011","Comparing the diagnostic accuracy of point-of-care lateral flow antigen testing for SARS-CoV-2 with RT-PCR in primary care (REAP-2)","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_67"
"sr2_elicit_69","J. Deeks, J. Dinnes, Y. Takwoingi, C. Davenport, M. Leeflang, R. Spijker, L. Hooft, A. Bruel, Devy M. Emperador, S. Dittrich","2020","-","10.1002/14651858.cd013596","Diagnosis of SARS-CoV-2 infection and COVID-19: accuracy of signs and symptoms; molecular, antigen, and antibody tests; and routine laboratory markers","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_69"
"sr2_elicit_70","Bruna de Paula Dias, R. Gonçalves, Cyntia Silva Ferreira, Camila C. Barbosa, O. Arrieta, Samara Mayra Soares Alves dos Santos, Wellington Carvalho Malta, Mariela Alves e Silva, Maria Laura Maximiano Dias Gomes, A. Guimarães, L. Borges, Breno de Mello Silva","2022","International Journal of Translational Medicine","10.3390/ijtm2020023","Update on Rapid Diagnostics for COVID-19: A Systematic Review","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_70"
"sr2_elicit_71","M. Pohanka","2021","Bratislava Medical Journal","10.4149/BLL_2021_122","Point-of-care diagnosis of COVID-19 disease based on antigen tests.","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_71"
"sr2_elicit_72","Christoph Wertenauer, Geovana Brenner Michael, A. Dressel, Caroline Pfeifer, U. Hauser, E. Wieland, Christian Mayer, Caren Mutschmann, M. Roskos, Hans-Jörg Wertenauer, A. Moissl, S. Lorkowski, W. März","2022","Frontiers in Medicine","10.3389/fmed.2022.774550","Diagnostic Performance of Rapid Antigen Testing for SARS-CoV-2: The COVid-19 AntiGen (COVAG) study","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_72"
"sr2_elicit_73","G. Salvagno, Gianluca Gianfilippi, Damiano Bragantini, B. Henry, G. Lippi","2021","Diagnosis","10.2139/ssrn.3746520","Clinical assessment of the Roche SARS-CoV-2 rapid antigen test","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_73"
"sr2_elicit_74","Jimin Kim, H. Sung, Hyukmin Lee, Jae-Seok Kim, Sue Shin, Seri Jeong, Miyoung Choi, Hyeon-Jeong Lee, On Behalf Of The Development Committee And Clinica","2022","Viruses","10.3390/v14071479","Clinical Performance of Rapid and Point-of-Care Antigen Tests for SARS-CoV-2 Variants of Concern: A Living Systematic Review and Meta-Analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_74"
"sr2_elicit_75","S. Katzenschlager, Lukas E Brümmer, Stephani Schmitz, Hannah Tolle, K. Manten, M. Gaeddert, C. Erdmann, Andreas Lindner, F. Tobian, Maurizio Grilli, N. Pollock, A. Macé, B. Erkosar, Sergio Carmona, S. Ongarello, Cheryl C Johnson, J. Sacks, C. Denkinger, S. Yerlikaya","2023","Scientific Reports","10.1038/s41598-023-48892-x","Comparing SARS-CoV-2 antigen-detection rapid diagnostic tests for COVID-19 self-testing/self-sampling with molecular and professional-use tests: a systematic review and meta-analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_75"
"sr2_elicit_77","J. Hayer, D. Kasapic, Claudia Zemmrich","2020","medRxiv","10.1101/2020.12.22.20248614","Real-world clinical performance of commercial SARS-CoV-2 rapid antigen tests in suspected COVID-19: A systematic meta-analysis of available data as per November 20, 2020","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_77"
"sr2_elicit_79","Protik Mondal, Purba Mukherjee, Debasis Das, T. Mandal, Piyali Haldar, S. Chatterjee, Utpal Dan, Ramaprasasd Roy","2022","Journal of Medical and Allied Sciences","10.5455/jmas.82384","Rationale of using SARS-CoV-2 Rapid Antigen Test as a Point of care device in resource poor clinical set up: A comparative study in a peripheral health set up to meet up pandemic needs","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_79"
"sr2_elicit_81","G. Lippi, B. Henry, M. Plebani","2022","Diagnostics","10.3390/diagnostics12040947","LumiraDX SARS-CoV-2 Antigen Test for Diagnosing Acute SARS-CoV-2 Infection: Critical Literature Review and Meta-Analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_81"
"sr2_elicit_82","G. Lippi, B. Henry, M. Plebani, K. Adeli","2022","EJIFCC","-","Systematic Review of Diagnostic Accuracy of DiaSorin Liaison SARS-CoV-2 Antigen Immunoassay","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_82"
"sr2_elicit_84","T. Weitzel, Paulette Legarraga, M. Iruretagoyena, Gabriel Pizarro, V. Vollrath, R. Araos, J. Munita, L. Porte","2020","bioRxiv","10.1101/2020.05.27.119255","Head-to-head comparison of four antigen-based rapid detection tests for the diagnosis of SARS-CoV-2 in respiratory samples","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_84"
"sr2_elicit_85","J. Schwob, A. Miauton, D. Petrović, J. Perdrix, N. Senn, K. Jaton, O. Opota, A. Maillard, G. Minghelli, J. Cornuz, Gilbert GREUB, B. Genton, V. D'Acremont","2020","medRxiv","10.1101/2020.11.23.20237057","Antigen rapid tests, nasopharyngeal PCR and saliva PCR to detect SARS-CoV-2: a prospective comparative clinical trial","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_85"
"sr2_elicit_87","M. Ebrahimi, N. N. Harmooshi, F. Rahim","2021","Diagnostic Pathology","10.1186/s13000-022-01215-6","Diagnostic utility of antigen detection rapid diagnostic tests for Covid-19: a systematic review and meta-analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_87"
"sr2_elicit_88","J. Dinnes","2021","EBioMedicine","10.1016/j.ebiom.2021.103491","COVID-19 rapid antigen testing strategies require careful evaluation","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_88"
"sr2_elicit_89","S. Shim, Seong-Jang Kim, Myunghee Hong, Jonghoo Lee, Min-Gyu Kang, H. Han","2022","Diagnostics","10.3390/diagnostics12061302","Diagnostic Performance of Antigen Rapid Diagnostic Tests, Chest Computed Tomography, and Lung Point-of-Care-Ultrasonography for SARS-CoV-2 Compared with RT-PCR Testing: A Systematic Review and Network Meta-Analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_89"
"sr2_elicit_90","B. Nicholson, G. Hayward, P. Turner, J. Lee, A. Deeks, M. Logan, A. Moore, A. Seeley, T. Fanshawe, J. Oke, Constantinos Koshiaris, J. Sheppard, U. Hoang, Vaishnavi Parimalanathan, G. Edwards, H. Liyange, J. Sherlock, R. Byford, M. Zambon, J. Ellis, J. L. Bernal, G. Amirthalingam, E. Linley, R. Borrow, G. Howsam, Sophie Baines, F. Ferreira, S. de Lusignan, R. Perera, F. Hobbs","2021","Diagnostic and Prognostic Research","10.1186/s41512-021-00093-8","Rapid community point-of-care testing for COVID-19 (RAPTOR-C19): protocol for a platform diagnostic study","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_90"
"sr2_elicit_92","P. Drain, Meagan J. Bemer, J. Morton, R. Dalmat, H. Abdille, Katherine K. Thomas, T. Uppal, D. Hau, H. R. Green, M. Gates-Hollingsworth, D. Aucoin, S. Verma","2022","JAMA Network Open","10.1001/jamanetworkopen.2022.28143","Accuracy of 2 Rapid Antigen Tests During 3 Phases of SARS-CoV-2 Variants","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_92"
"sr2_elicit_93","G. Lippi, R. Nocini, Henry Brandon","2022","Journal of Medical Biochemistry","10.5937/jomb0-36107","Critical literature review and pooled analysis of diagnostic accuracy of Ortho VITROS SARS-CoV-2 antigen test for diagnosing acute SARS-CoV-2 infections","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_93"
"sr2_elicit_94","Samuel Johnson Kurniawan, M. M. M. Kaisar, Helen Kristin, Soegianto Ali","2023","Reviews in Medical Virology","10.1002/rmv.2492","Comparable performance of antigen‐detecting rapid test by healthcare worker‐collected and self‐collected swabs for SARS‐CoV‐2 diagnostic: A systematic review and meta‐analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_94"
"sr2_elicit_95","Alexey Fomenko, Theo Dähne, S. Weibel, M. Panning, Kathrin Grummich, S. Schlesinger, G. Rücker, Hartmut Hengel","2024","Reviews in Medical Virology","10.1002/rmv.2569","Test accuracy of rapid diagnostic tests and reverse‐transcription polymerase chain reaction against virus isolation in cell culture for assessing SARS‐CoV‐2 infectivity: Systematic review and meta‐analysis","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_95"
"sr2_elicit_96","B. Osmanodja, K. Budde, D. Zickler, M. Naik, J. Hofmann, M. Gertler, C. HuÌ\u0088lso, H. RoÌ\u0088ssig, P. Horn, J. Seybold, S. Lunow, M. Bothmann, A. Barrera-Pesek, M. Mayrdorfer","2021","medRxiv","10.1101/2021.04.20.21255797","Diagnostic accuracy of a novel SARS-CoV-2 antigen-detecting rapid diagnostic test from standardized self-collected anterior nasal swabs","elicit_include","elicit",NA,NA,NA,NA,NA,"sr2_elicit_96"
"sr2_elicit_97","Jonghoo Lee, J. Song","2021","Journal of Medical Virology","10.1002/jmv.26994","Diagnostic accuracy of the Cepheid Xpert Xpress and the Abbott ID NOW assay for rapid detection of SARS‐CoV‐2: A systematic review and meta‐analysis","elicit_exclude","elicit",NA,NA,NA,NA,NA,"sr2_elicit_97"
"sr2_original_1","Ahmad M.Sharma P.Kamai A.Agrawal A.Faruq M.Kulshreshtha A.",NA,NA,"10.1016/j.bios.2021.113280","HRPZyme Assisted Recognition of SARS-CoV-2 infection by Optical Measurement (HARIOM)","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_1"
"sr2_original_10","Huang L.Ding L.Zhou J.Chen S.Chen F.Zhao C.Xu J.Hu W.Ji J.Xu H.Liu G. L.",NA,NA,"10.1016/j.bios.2020.112685","One-step rapid quantification of SARS-CoV-2 virus particles via low-cost nanoplasmonic sensors in generic microplate reader and point-of-care device","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_10"
"sr2_original_101","Bornemann LKaup O.Kleideiter J.Panning M.Ruprecht B.Wehmeier M",NA,NA,"10.1016/j.jcv.2021.104854","Real-life evaluation of the Sofia SARS-CoV-2 antigen assay in a large tertiary care hospital","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_101"
"sr2_original_102","Brihn A.Chang J.O. Yong K nullBalter\nS.Terashita D.Rubin Z.Yeganeh N.",NA,NA,NA,"Diagnostic Performance of an Antigen Test with RT-PCR for the Detection of SARS-\nCoV-2 in a Hospital Setting - Los Angeles County, California, June-August 2020","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_102"
"sr2_original_104","Di Domenico M.De Rosa A.Di Gaudio F.Internicola P.Bettini C.Salzano N.Castrianni D.Marotta A.Boccellino M.",NA,NA,"10.3390/ijerph18126310","Diagnostic Accuracy of a New Antigen Test for SARS-CoV-2 Detection","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_104"
"sr2_original_108","Ford L.Lee C.Pray I. W.Cole D.Bigouette J. P.Abedi G. R.Bushman D.Delahoy M. J.Currie D. W.Cherney B.Kirby M.Fajardo G.Caudill M.Langolf K.Kahrs J.Zochert T.Kelly P.Pitts C.Lim A.Aulik N.Tamin\nA.Harcourt J. L.Queen K.Zhang J.Whitaker\nB.Browne H.Medrzycki M.Shewmaker P.Bonenfant G.Zhou B.Folster J.Bankamp B.Bowen M. D.Thornburg N. J.Goffard K.Limbago B.Bateman A.Tate J. E.Gieryn D.Kirking H. L.Westergaard R.Killerby M.",NA,NA,"10.1093/cid/ciab303","Epidemiologic characteristics associated with SARS-CoV-2 antigen-based test results, rRT-PCR cycle threshold values, subgenomic RNA, and viral culture results from university testing","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_108"
"sr2_original_109","Fournier P. E.Zandotti C.Ninove L.Prudent E.Colson P.Gazin C.Million M.Tissot- Dupont H.Fenollar F.",NA,NA,"10.1016/j.jcv.2020.104682","Contribution of VitaPCR SARS-CoV-2 to the emergency diagnosis of COVID-19","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_109"
"sr2_original_11","Kepczynski Casey M.Genigeski Jaelin A.de Regnier Daniel P.Jadhav Emmanuel D.Sohn Minji Klepser Michael E.",NA,NA,"10.1016/j.rcsop.2021.100047","Performance of the BD Veritor system SARS-CoV-2 antigen test among asymptomatic collegiate athletes: A diagnostic accuracy study","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_11"
"sr2_original_110","Gremmels H.Winkel B. M. F.Schuurman R.Rosingh A.Rigter N. A. M.Rodriguez O.Ubijaan J.Wensing A. M. J.Bonten M. J. M.Hofstra L. M.",NA,NA,"10.1016/j.eclinm.2020.100677","Real-life validation of the Panbio\x99 COVID-19 antigen rapid test (Abbott) in community-dwelling subjects with symptoms of potential SARS-CoV-2 infection","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_110"
"sr2_original_112","H\xe4user F.Sprinzl M. F.Dreis K. J.Renzaho A.Youhanen S.Kremer W. M.Podlech J.Galle P. R.Lackner K. J.Rossmann H.Lemmermann N. A.",NA,NA,"10.1007/s00430-021-00706-5","Evaluation of a laboratory-based high-throughput SARS-CoV-2 antigen assay for non- COVID-19 patient screening at hospital admission","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_112"
"sr2_original_113","Itoh K.Kawamitsu T.Osaka Y.Sato K.Suzuki Y.Kiriba C.Saito Y.Hirose R.Ichihara H.Saito M.Mitsuke Y.Kuzumi K.Miyashita H.Tsutani H.",NA,NA,"10.1016/j.jiac.2021.03.011","False positive results in severe acute respiratory coronavirus 2 (SARS-CoV-2) rapid antigen tests for inpatients","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_113"
"sr2_original_114","James Allison E.Gulley TrentKothari AtulHolder KaseyGarner KelleyPatil Naveen",NA,NA,"10.1017/ice.2021.20","Performance of the BinaxNOW coronavirus disease 2019 (COVID-19) Antigen Card test relative to the severe acute respiratory coronavirus virus 2 (SARS-CoV-2) real- time reverse transcriptase polymerase chain reaction (rRT-PCR) assay among symptomatic and asymptomatic healthcare employees","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_114"
"sr2_original_115","Kolwijck E.Brouwers-Boers M.Broertjes J.van Heeswijk K.Runderkamp N.Meijer A.Hermans M. H. A.Leenders A. C. A. P.",NA,NA,"10.1016/j.infpip.2021.100142","Validation and implementation of the Panbio COVID-19 Ag rapid test for the diagnosis of SARS-CoV-2 infection in symptomatic hospital healthcare workers","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_115"
"sr2_original_12","Kim H. Y.Lee J. H.Kim M. J.Park S. C.Choi M.Lee W.Ku K. B.Kim B. T.Changkyun Park E.Kim H. G.Kim S. I.",NA,NA,"10.1016/j.bios.2020.112868","Development of a SARS-CoV-2-specific biosensor for antigen detection using scFv- Fc fusion proteins","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_12"
"sr2_original_122","Okoye N. C.Barker A. P.Curtis K.Orlandi R. R.Snavely E. A.Wright C.Hanson K. E.Pearsona L. N.",NA,NA,"10.1128/JCM.03282-20","Performance characteristics of BinaxNOW COVID-19 antigen card for screening asymptomatic individuals in a university setting","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_122"
"sr2_original_123","Pilarowski GenayMarquez CarinaRubio LuisPeng JamesMartinez JackieBlack DouglasChamie GabrielJones DianeJacobo JonTulier-Laiwa ValerieRojas SusanaRojas SusyCox ChesaPetersen MayaDeRisi JoeHavlir Diane V.",NA,NA,"10.1093/cid/ciaa1890","Field performance and public health response using the BinaxNOW TM Rapid SARS- CoV-2 antigen detection assay during community-based testing","original_ft_exclude","original",NA,NA,NA,NA,NA,"sr2_original_123"
