StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,PublishedBeforeOriginalSearch,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
36db598d-98c7-4db7-abcc-0db66354848f,Clinical accuracy of instrument-based SARS-CoV-2 antigen diagnostic tests: a systematic review and meta-analysis.,"K. Manten, S. Katzenschlager, Lukas E BrÃ¼mmer, Stephani Schmitz, M. Gaeddert, C. Erdmann, Maurizio Grilli, N. Pollock, A. MacÃ©, B. Erkosar, Sergio Carmona, S. Ongarello, Cheryl C Johnson, J. Sacks, Verena Faehling, Linus Bornemann, Markus A Weigand, C. Denkinger, S Yerlikaya",Virology Journal,,"AbstractBackgroundDuring the COVID-19 pandemic, antigen diagnostic tests were frequently used for screening, triage, and diagnosis. Novel instrument-based antigen tests (iAg tests) hold the promise of outperforming their instrument-free, visually-read counterparts. Here, we provide a systematic review and meta-analysis of the SARS-CoV-2 iAg testsâ€™ clinical accuracy.MethodsWe systematically searched MEDLINE (via PubMed), Web of Science, medRxiv, and bioRxiv for articles published before November 7th, 2022, evaluating the accuracy of iAg tests for SARS-CoV-2 detection. We performed a random effects meta-analysis to estimate sensitivity and specificity and used the QUADAS-2 tool to assess study quality and risk of bias. Sub-group analysis was conducted based on Ct value range, IFU-conformity, age, symptom presence and duration, and the variant of concern.ResultsWe screened the titles and abstracts of 20,431 articles and included 114 publications that fulfilled the inclusion criteria. Additionally, we incorporated three articles sourced from the FIND website, totaling 117 studies encompassing 95,181 individuals, which evaluated the clinical accuracy of 24 commercial COVID-19 iAg tests. The studies varied in risk of bias but showed high applicability. Of 24 iAg tests from 99 studies assessed in the meta-analysis, the pooled sensitivity and specificity compared to molecular testing of a paired NP swab sample were 76.7% (95% CI 73.5 to 79.7) and 98.4% (95% CI 98.0 to 98.7), respectively. Higher sensitivity was noted in individuals with high viral load (99.6% [95% CI 96.8 to 100] at Ct-levelâ€‰â‰¤â€‰20) and within the first week of symptom onset (84.6% [95% CI 78.2 to 89.3]), but did not differ between tests conducted as per manufacturerâ€™s instructions and those conducted differently, or between point-of-care and lab-based testing.ConclusionOverall, iAg tests have a high pooled specificity but a moderate pooled sensitivity, according to our analysis. The pooled sensitivity increases with lower Ct-values (a proxy for viral load), or within the first week of symptom onset, enabling reliable identification of most COVID-19 cases and highlighting the importance of context in test selection. The study underscores the need for careful evaluation considering performance variations and operational features of iAg tests.",,,2024,TRUE,10.1186/s12985-024-02371-5,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 01:04:34;2025-08-09 08:28:09,Excluded;Excluded,Excluded
f80e83aa-c39d-48ab-91a6-80f0cd74e70b,"Comparative evaluation of RT-PCR and antigen-based rapid diagnostic tests (Ag-RDTs) for SARS-CoV-2 detection: performance, variant specificity, and clinical implications","F. Aboagye, Lawrence Annison, H. Hackman, Maame E. Acquah, Y Ashong, Isaac Owusu-Frimpong, Bill C Egyam, Sharon Annison, George Osei-Adjei, Samuel Antwi-Baffour",Microbiology spectrum,,"ABSTRACTThe COVID-19 pandemic has highlighted the critical need for accurate and efficient diagnostic tools for detecting severe acute respiratory coronavirus 2 (SARS-CoV-2) infections. This study presents a comparison of two diagnostic tests: RT-PCR and antigen detection rapid diagnostic tests (Ag-RDTs). This study focused on their performance, variant specificity, and their clinical implications. A simultaneous testing of 268 samples was carried out for SARS-CoV-2 using RT-PCR and Ag-RDTs [flourescence immunoassay (FIA) and lateral flow immunoassay (LFIA)]. Viral load was quantified, and variant identification was performed using a PCR-based assay. The prevalence was found to be 30.2% using reverse transcription PCR (RT-PCR), 26.5% using FIA, and 25% using LFIA. When comparing the FIA and LFIA, the overall diagnostic performance was found to be 80.25% vs 76.54%, 96.79% vs 97.33%, 91.55% vs 90.51%, and 91.88% vs 92.56% for sensitivity, specificity, positive predictive value (PPV), and negative predictive value (NPV), respectively. Both Ag-RDTs showed a strong agreement with RT-PCR (Îº = 0.78â€“0.80). The overall accuracies of the FIA and LFIA were 92.41% and 92.13%, respectively. The FIA showed higher sensitivity (73.68%) and PPV (92.08%) than the LFIA (65.79% and 90.56%, respectively) in asymptomatic patients. At low Ct values (<25), both Ag-RDTs had 100% sensitivity, but the sensitivity reduced to 31.82% for FIA and 27.27% for LFIA at Ct values > 30. The diagnostic sensitivity of FIA compared to LFIA for detecting the Alpha variant was 78.85% vs. 69.23% and 72.22% vs. 83.33% for the Delta variant. Both Ag-RDTs had 100% sensitivity for detecting Omicron. Both Ag-RDTs performed well in patients with high viral loads and Omicron variant infections compared to those infected with Alpha and Delta variants. This study confirms the comparable performance of RT-PCR and Ag-RDTs, specifically FIA and LFIA, for SARS-CoV-2 detection. The FIA showed higher sensitivity and PPV in asymptomatic cases, while both Ag-RDTs exhibited strong agreement with RT-PCR results. Notably, Ag-RDTs, particularly FIA, proved effective in detecting the Omicron variant and cases with high viral loads, highlighting their potential clinical utility in managing the COVID-19 pandemic.IMPORTANCEThis study is of utmost importance in providing effective responses to manage the COVID-19 pandemic. It rigorously compares the diagnostic accuracy, variant specificity, and practical considerations of reverse transcription PCR (RT-PCR) and antigen detection rapid diagnostic tests (Ag-RDTs) for severe acute respiratory coronavirus 2 (SARS-CoV-2), answering critical questions. The results of this study will help healthcare professionals choose the appropriate testing methods, allocate resources effectively, and enhance public health strategies. Given the evolution of the virus, understanding the performance of these diagnostic tools is crucial to adapting to emerging variants. Additionally, the study provides insights into logistical challenges and accessibility issues, which will contribute to refining testing workflows, particularly in resource-limited settings. Ultimately, the studyâ€™s impact extends to global healthcare, providing valuable information for policymakers, clinicians, and public health officials as they work together for mitigating the impact of the pandemic.",,,2024,FALSE,10.1128/spectrum.00073-24,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:35:39;2025-08-11 15:06:50,Included;Included,Included
da01150d-20e1-4bab-9eae-0541eabf6815,"SARS-CoV-2 Viral Shedding and Rapid Antigen Test Performance â€” Respiratory Virus Transmission Network, November 2022â€“May 2023","S. E. Smith-Jeffcoat, Alexandra M Mellis, C. Grijalva, H. K. Talbot, J. Schmitz, K. Lutrick, K. Ellingson, M. Stockwell, S. H. McLaren, Huong Q Nguyen, Suchitra Rao, E. Asturias, Meredith E. Davis-Gardner, M. Suthar, H. Kirking, M. Rolfes, J Biddle, Yuwei Zhu, Karla I Ledezma, Kathleen Pryor, Ellen Sano, Joshua G Petrie",MMWR. Morbidity and mortality weekly report,,"What is already known about this topic? 
During the COVID-19 pandemic, rapid antigen tests were found to detect potentially transmissible SARS-CoV-2 infection, but antigen tests were less sensitive than reverse transcriptionpolymerase chain reaction (RT-PCR) testing. What is added by thhis report? 
During November 2022May 2023, among persons infected with SARS-CoV-2, sensitivity of rapid antigen tests was 47% compared with RT-PCR and 80% compared with viral culture. Antigen tests continue to detect potentially transmissible infection but miss many infections identified by positive RT-PCR test results. What are the implications for public health practice?
Rapid antigen tests can aid in identifying infectiousness of persons infected with SARS-CoV-2 and providing access to diagnostic testing for persons with COVID-19 symptoms. Persons in the community eligible for antiviral treatment should seek more sensitive diagnostic tests from a health care provider. Clinicians should consider RT-PCR testing for persons for whom antiviral treatment is recommended.",,,2024,TRUE,10.15585/mmwr.mm7316a2,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445;429acf97-29e8-4ee6-9680-bbcb8847af89,Harris Khalid;Katarzyna Stefanska;Charis Wong,2025-08-11 00:26:58;2025-08-11 15:25:17;2025-08-14 15:20:15,Excluded;Included;Excluded,Excluded
8fa19ffe-e517-4fd7-9bf5-44a8313268fb,SARS-CoV-2 antigen rapid detection tests: test performance during the COVID-19 pandemic and the impact of COVID-19 vaccination,"I. WagenhÃ¤user, Kerstin Knies, Tamara Pscheidl, M. Eisenmann, Sven Flemming, Nils Petri, M. McDonogh, Agmal Scherzad, Daniel Zeller, Anja Gesierich, Anna Katharina Seitz, Regina Taurines, R. Ernestus, Johannes Forster, Dirk Weismann, Benedikt Weissbrich, Johannes Liese, Christoph HÃ¤rtel, Oliver Kurzai, L. DÃ¶lken, A. Gabel, M Krone",medRxiv,,"ABSTRACTIntroductionDuring the COVID-19 pandemic, SARS-CoV-2 antigen rapid detection tests (RDTs) emerged as point-of-care diagnostics in addition to the RT-qPCR as the gold standard for SARS-CoV-2 diagnostics. Facing the course of the COVID-19 pandemic to an endemic characterised by several SARS-CoV-2 virus variants of concern (VOC) and an increasing public COVID-19 vaccination rate the aim of the study was to investigate the long-term test performance of SARS-CoV-2 RDT in large-scale, clinical screening use during and its influencing factors, above all SARS-CoV-2 VOC and COVID-19 vaccination.MethodsIn a prospective performance assessment conducted at a single centre tertiary care hospital, RDTs from three manufacturers (NADALÂ®, Panbioâ„¢, MEDsanÂ®) were compared to RT-qPCR among individuals aged â‰¥ 6 month. The evaluation involved the determination of standardised viral load from oropharyngeal swabs as well as the evaluation of their influencing factors, especially the COVID-19 vaccination, for detecting SARS-CoV-2 in a clinical point-of-care environment spanning from 12 November 2020 to 30 June 2023 among patients, staff, and visitors of the hospital.ResultsAmong the 78,798 RDT/RT-qPCR tandems analysed, 2,016 (2.6%) tandems tested positive for SARS-CoV-2, with an overall sensitivity of 34.5% (95% CI 32.4-36.6%). A logistic regression revealed that typical COVID-19 symptoms significantly declined over the course of the study and throughout the COVID-19 pandemic, and that among the vaccinated, significantly fewer presented with an infection exhibiting typical symptoms. The employed lasso regression model indicated that only higher viral load and typical COVID-19 symptoms significantly increase the likelihood of a positive RDT result in the case of a SARS-CoV-2 infection directly.ConclusionOur findings indicate that only viral load and COVID-19 symptoms directly influence RDT performance while the obtained effects of COVID-19 vaccination and Omicron VOC both reducing RDT performance were mediated by these two factors. RDTs remain an adequate diagnostic tool for detecting SARS-CoV-2 in individuals showing respiratory symptoms. RDTs show promise beyond SARS-CoV-2, proving adaptable for detecting other pathogens like Influenza and RSV, highlighting their ongoing importance in infection control and prevention efforts.",,,2024,FALSE,10.1101/2024.04.11.24304791,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:28:57;2025-08-11 15:03:40,Included;Included,Included
a911999b-32f0-45dd-9b35-68f8c10ee6ac,Diagnostic Performance of a Rapid Antigen Test for the Detection of SARS-CoV-2,"S. Alacam, N Karabulut, Alper Gunduz, Busra Ozcan, Ozlem Altuntas Aydin",Medical Bulletin of Haseki,,"Aim: 
The fight against the coronavirus disease-2019 (COVID-19) pandemic has proven crucial, necessitating the need for faster, cheaper, and more reliable detection methods. This study evaluated the performance of a rapid antigen test for the diagnosis of COVID-19 compared with reverse transcription-polymerase chain reaction (RT-PCR) results. Methods: 
This prospective study included 169 participants. Two simultaneous nasopharyngeal swabs were collected from the participants. Samples were tested for severe acute respiratory syndrome-coronavirus-2 (SARS-CoV-2) using the Panbio COVID-19 Ag rapid test (Abbott Rapid Diagnostics, Jena, Germany) and the Bio-Speedy® SARS-CoV-2 RT-PCR kit (Bioeksen, Istanbul, Turkey). Results: 
Reverse transcription-polymerase chain reaction results were positive in 90 (53.2%) of 169 patients. The antigen rapid diagnostic test (Ag-RDT) was able to find 66 (73.3%) of the 90 RT-PCR positive samples as positive (p<0.001). In all positive samples by Ag-RDT, RT-PCR was positive. The sensitivity, specificity, negative predictive value, and positive predictive value of the Ag-RDT were 73.3%, 100%, 76.7%, and 100%, respectively. The virus detection performance of the Ag-RDT was significantly more successful in the cycle threshold ?20 (p<0.001). There was no correlation between PCR positivity and the time since vaccination. Conclusion: 
The Ag-RDT test can be a good option for early detection of cases and early prevention, as it is quick and easy to implement in every laboratory and even at the point of care.",,,2024,FALSE,10.4274/haseki.galenos.2024.9748,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 10:01:06;2025-08-11 00:30:27,Included;Included,Included
a798abb5-518e-425e-a097-ee1333a21b9c,Rapid SARSÙ€CoVÙ€2 Antigen Detection Assay versus Real-timeÙ€PCR Assay for Laboratory Detection of COVID-19,"Shymaa Hamdy Mohamed Zaglool, Alaa Rashad Mahmoud Mohamed, Esraa Abbas Abdallah, Fayed Hm ",SVU-International Journal of Medical Sciences,,"Background: real-time polymerase chain reaction (RT-PCR) of nasal/oropharyngeal samples is the gold standard in detecting SARS-CoV-2 infection, however, it has a long turnaround time. Objectives: To meet the growing epidemic demand, we evaluated the performance of rapid SARS-CoV-2 antigen tests in detecting COVID-19 infection compared to RT-PCR. Results: from 186 patients assessed, 88(47.3%) males and 98 (52.7%) females with a mean age of  52.55 ± 20.15 years, and a mean disease duration of 13.1± 4.5 days. 57(30.6%) cases of RT-PCR were positive and 129(69.4%) cases were negative. Meanwhile, in rapid antigen tests, 49(26.34%) cases were positive and 137(73.35%) cases were negative. The receiver operator characteristic (ROC) curve predicts the performance of rapid antigen tests revealing an overall agreement with the RT-PCR results, with 85%  sensitivity (95% CI, 73.43% - 92.90 %), 98.54% specificity (95% CI, 94.83% - 99.82%), 96.23% PPV (95% CI, 86.52% - 99.02%), 93.75% NPV (95% CI= 89.14% - 96.48%), 94.42% accuracy (95% CI, 90.23% - 97.18%), and with 0.918 the area under the curve. Conclusion: Although RT-PCR is still the gold standard for detecting SARS-CoV-2 infections, the rapid SARS-CoV-2 antigen test offers good sensitivity, specificity, PPV, NPV, and a significantly short turnaround time. As a result, it has great clinical utility as a primary frontline test for detecting infected patients in an emergency setting.",,,2024,FALSE,10.21608/svuijm.2023.195613.1536,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93;429acf97-29e8-4ee6-9680-bbcb8847af89,Katarzyna Stefanska;Harris Khalid;Charis Wong,2025-08-08 19:11:07;2025-08-11 00:39:58;2025-08-13 23:26:47,Included;Excluded;Included,Included
5aebbd1f-a28e-4ec8-939d-f306b51db6d2,Comparison of a Commercial SARS-CoV-2 Rapid Antigen Test with Real-Time PCR,"Muhammet Ã‡aÄŸrÄ± YÄ±ldÄ±z, Harun AÄŸca, AnÄ±l ArdÄ±Ã§, I. Saglik, B Ener",Infectious Diseases and Clinical Microbiology,,"ABSTRACT Objective: This study compared the mö-screen Corona Antigen Test (Qiagen, Germany) with RT-PCR in suspected COVID-19 patients. Materials and Methods: Two hundred combined oro-nasopharyngeal swabs were collected from patients with suspected COVID-19 to evaluate the analytical performance of the möscreen Corona Antigen Test compared to qualitative real-time reverse transcriptase polymerase chain reaction (RT-PCR) in symptomatic patients. Results: The mö-screen Corona Antigen Test showed an overall agreement with a sensitivity of 100%, a specificity of 100%, a positive predictive value (PPV) of 100%, and a negative predictive value (NPV) of 100%. We semi-quantitatively evaluated the mö-screen Corona Antigen Test and found a -0.706 correlation between cycle threshold (Ct) values and antigen test results (p<0.001). Conclusion: The accuracy achievable by the mö-screen Corona Antigen Test, combined with the rapid turnaround time compared to RT-PCR, suggests that rapid antigen tests can be used for rapid diagnosis",,,2024,FALSE,10.36519/idcm.2024.421,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 00:50:07;2025-08-09 19:03:46,Included;Included,Included
81a6d66e-9eb0-4379-86cd-8253c6e11fbe,Comparative Analysis of COVID-19 Serological testing methods to Polymerase Chain Reaction: A systematic review and meta-analysis,"D. Chisompola, A. Maleti, K. Tembo, T. Banda, G. M. Chishinji, R Phiri",medRxiv,,"AbstractBackgroundAccurate and reliable diagnosis of COVID-19 is essential for effective disease management and public health interventions. SARS-CoV-2 antibody/antigen tests play a crucial role in identifying covid-19 infections and assessing immunity in populations. This systematic review aimed to evaluate the sensitivity, specificity, and accuracy of SARS-CoV-2 antibody tests in diagnosing COVID-19.MethodA comprehensive systematic review of the literature was conducted using prominent scientific databases, including PubMed, Google Scholar, Cochrane, and Scopus to search studies published from January 2020 to May 2023. The review followed the PRISMA-DTA framework to ensure transparency and rigor in the selection and evaluation of studies. The QUADAS-2 tool was utilized to assess study quality and risk of bias. This review was registered on PROSPERO (registration number CRD 42023445695).ResultsThe pooled sensitivity of SARS-CoV-2 antibody/antigen tests was found to be 73% (95% CI: 60â€“86), with individual studies reporting a wide range from 30% to 100%. The pooled specificity was 98% (95% CI: 97â€“100), with values ranging from 85.9% to 100%. The pooled accuracy was 88%, showing variation from 50% to 100% across different studies.ConclusionThis review highlights the moderate to high sensitivity and specificity of SARS-CoV-2 antibody/antigen tests for COVID-19 diagnosis. The substantial variability in test performance necessitates the standardization of testing protocols and further research to improve accuracy and reliability. These findings offer valuable insights for clinical decision-making and the formulation of effective public health strategies related to COVID-19 diagnosis.",,,2024,TRUE,10.1101/2024.04.18.24305918,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:42:44;2025-08-11 14:58:46,Excluded;Excluded,Excluded
bbcf2b88-c3b3-4f49-9786-e1e8edb3f63b,A Study on Comparative Analysis of Rapid Antigen and Reverse Transcription-Polymerase Chain Reaction Testing for SARS-coV-2 Detection at a Tertiary Care Hospital,"S. Pavani, M. Srinath, Palwai Jason, S. Mehreen, V Ravi, Surya Prem Kumar, Sudha Rani Vannavada",Osmania Journal of Medical Research,,"Background:The COVID-19 pandemic has underscored the critical need for efficient diagnostic tools. While real-time reverse transcription-polymerase chain reaction (RT-PCR) serves as the gold standard, its time-consuming nature has prompted exploration into alternative rapid screening methods. Lateral flow immunoassays using monoclonal antibodies targeting SARS-CoV-2 antigens offer simplicity and speed, which reduces the time in the diagnosis complementing RT-PCR.Aim:The present study aimed to assess the performance of rapid antigen testing as a supplementary screening tool for timely SARS-CoV-2 detection.Objectives:The present study aimed to compare the results, assess concordance, and identify potential variations in test outcomes.Materials and Methods:One thousand two hundred and ninety-eight clinical specimens, including nasopharyngeal and throat swabs, were collected between March 2021 and August 2023 and processed following standard protocols. RT-PCR analysis was conducted alongside the rapid antigen testing.Results:Of the samples meeting inclusion criteria, 246 were RT-PCR positive, with rapid antigen testing yielding 230 positive results. All 1052 RT-PCR negatives were also negative in rapid testing.Conclusion:The study highlights the potential of rapid antigen tests as valuable supplementary screening tools for timely SARS-CoV-2 detection, particularly in the context of point-of-care testing where there are no infrastructure facilities available.",,,2024,TRUE,10.4103/ojmr.ojmr_15_23,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445;429acf97-29e8-4ee6-9680-bbcb8847af89,Harris Khalid;Katarzyna Stefanska;Charis Wong,2025-08-11 00:41:41;2025-08-11 15:17:32;2025-08-14 15:42:15,Excluded;Included;Excluded,Excluded
1c7ef9a1-1b62-4a66-aeea-f4d044e7868f,An Analogy between Gold Standard SARS-CoV-2 RT-qPCR with the SARS-CoV-2 Rapid Antigen Test in a Tertiary Care Setting in Central State of India,"Neha Singh, Nikita Sherwani, Jyoti Jaiswal, Tripti Nagaria, O. Khandwal, A Neral, Arti Sahu",Journal of Pure and Applied Microbiology,,"Reverse transcription-quantitative PCR (RT-qPCR)-based assays are extensively being utilized to detect coronavirus disease 2019 (COVID-19). However, due to a lack of RT-qPCR testing capability, these tests cannot be carried out in community clinics. The intention of our study was to evaluate the specificity and sensitivity of Rapid Antigen Detection (RAT) tests versus those of RT-qPCR using nasopharyngeal and oropharyngeal specimens. Respiratory swab specimens were collected from the COVID-19 patients admitted at Dr. Bhimrao Ambedkar Memorial Hospital, Raipur, CG, India, during March to April 2022. RAT and RT-qPCR were performed using standard methods as per guidebook instructions, and subjects were chosen using a convenience sample technique. 100 swabs from patients, who had earlier verified positive and 100 from who had earlier verified negative for SARS-CoV-2 via RT-qPCR, were taken for study. Study was approved by the institutional ethical committee before data collection and initiation of the study. We evaluated for the sensitivity and specificity of the STANDARD Q COVID-19 Ag test kit (SD Biosensor). On testing, an over-all sensitivity and specificity of the kit was recorded as 74% and 100%, respectively in comparison to the RT-qPCR kit. Further, the assayâ€™s sensitivity was shown to be 100%, 94.87%, 77.27%, and 55.56%, respectively, for samples with cycle thresholds (Ct) of 15-25, 25-30, 30-35, and >35. We draw the conclusion that the RT-qPCR assay has superior sensitivity and specificity to the antigen assay. However, in all situations where RT-qPCR testing is difficult, the antigen assay could serve as a rapid and simple option for separating SARS-CoV-2 contagious from non-contagious patients.",,,2024,TRUE,10.22207/jpam.18.2.36,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 01:04:06;2025-08-09 08:28:07,Excluded;Excluded,Excluded
9b30be78-a2cf-46b8-af8d-0f24644f0854,THE DETECTION OF SARS-COV-2 IN NASOPHARYNGEAL SAMPLES USING AN ANTIGENIC TEST,"C. LuncÄƒ, Cristian Cojocaru, L Hurjui, Florin Dumitru Petrariu, Elena Cojocaru",Romanian Journal of Oral Rehabilitation,,"Objectives: SARS-CoV-2 virus detection on nasopharyngeal specimens to infected individuals was a challenge for the COVID-19 pandemic outbreak. The aim of the study was to compare the performance of antigenic detection of SARS-CoV-2 in nasopharyngeal samples using an immunochromatographic method with molecular detection via qRT-PCR. Materials and Methods: 47 nasopharyngeal exudates were collected from suspected COVID-19 cases. The samples were performed both with the qualitative immuno-chromatographic method for S protein detection in the SARS-CoV-2 structure, fluorescent labelled anti-protein S antibodies and by qRT-PCR test for the qualitative detection of the screening gene E and the specific ORF1ab region of the RNA-SARS-CoV-2. Results: There was a good correlation between the positive antigen tests and the positive PCR assays measured through threshold cycle ORF1ab region (Ct orf). A better correlation was obtained between the antigen test results and the positive qRT-PCR tests when including patients with Ct orf below 25. Conclusions: Antigen testing is helpful for symptomatic people, especially during infectious period. A positive test has a high predictive value for infection, while a negative antigen test result via immuno-chromatography must be confirmed by a qRT-PCR test.",,,2024,FALSE,10.62610/rjor.2024.1.16.3,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-09 00:55:36;2025-08-09 08:30:38,Included;Included,Included
1b3fe51f-db4c-4b60-81c9-48886f1dfa35,"Clinical performance of two commercially available rapid antigen tests for influenza, RSV, and SARS-CoV-2 diagnostics","Laura E Savolainen, Joanna Peltola, Risto Hilla, Tapio Ã…man, Markku Broas, I. S Junttila",Microbiology spectrum,,"ABSTRACTRapid antigen tests (RATs) might provide rapid, low-cost, and easy-to-perform choice to nucleic-acid amplification methods (NAAT) in point-of-care (POC) diagnostics of respiratory infections. The clinical performance of two commercial combo-RATs for influenza A and B, respiratory syncytial virus (RSV) and severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) POC diagnostics, was assessed. RAT and real-time-PCR (RT-PCR) analysis were performed on 620 patients admitted to the emergency department due to respiratory symptoms. The sensitivity and specificity of the RATs compared with RT-PCR results were studied. The sensitivity of the RATs with respect to symptom duration was also estimated. The tested RAT1 showed sensitivities of 98.68%, 73,53%, and 44.44% for SARS-CoV-2, influenza A, and RSV, respectively, when the cycle threshold (Ct) values were <25 and 95.45%, 68.42%, 40.0% with Ct values <30. In RAT2 analysis, respective sensitivities for influenza A and RSV in samples with Ct <25 were 85% and 100% and in samples with Ct <30 respective sensitivities dropped to 69.23% and 66.67%. Positive SARS-CoV-2 cases during the RAT2 testing period and influenza B cases during both the RAT1 and RAT2 testing periods were scarce, so they were omitted from the statistical analysis. The specificity of both tested RATs was high and varied between 99.48% and 100%. The clinical use of RATs should be carefully considered due to the possibility of insufficient sensitivity. Because the specificity of the tests is high, the use of such tests might provide added value, for example, in emergency units, particularly when the prevalence of these infections is high. However, an option to confirm negative RAT by NAAT should be available.IMPORTANCERapid diagnostics of respiratory viruses is essential for clinical management, infection control, and epidemiological surveillance. Our results showed that due to the high specificity and still inadequate sensitivity, rapid antigen tests (RATs) might be useful for influenza, respiratory syncytial virus, and severe acute respiratory syndrome coronavirus 2 point-of-care diagnostics when correctly used. The results provide useful information for laboratory and infectious disease control professionals to support decision-making when implementation of the RATs in clinical use is planned.",,,2024,FALSE,10.1128/spectrum.01630-24,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 18:54:51;2025-08-11 00:30:17,Included;Included,Included
8949b1fc-3c2b-4e32-bd7f-b90c83e1a6a0,Evaluating the sensitivity and specificity of a rapid antigen screening test against real-time polymerase chain reaction for COVID-19 detection in northern Ethiopia,"Betelehem Abebe, Nega Birhane, Getu Girmay, Debaka Belete ",Journal of Life Science and Biomedicine,,"Early diagnosis and treatment of COVID-19-positive patients are crucial to limiting complications and transmission. Despite real-time PCR being considered a gold standard for the diagnosis of COVID-19, its availability is still limited. There is a paucity of studies that show the sensitivity and specificity of rapid antigen tests (RAT) in Ethiopia. This study aimed to evaluate the sensitivity, specificity and predictive values of rapid antigen tests for the diagnosis of sever acute respiratory syndrome coronavirus type-2 (SARS-COV-2 among COVID-19 suspected patients. A hospital-based cross-sectional study was conducted on COVID-19-positive and negative individuals in the University of Gondar Comprehensive Specialized Hospital from December 26, 2022, to April 30, 2023. Socio-demographic, behavioral, and clinical data were collected using a structured questionnaire. All nasopharyngeal or throat swabs were tested using the PanbioTM COVID-19 rapid antigen test and the BIO-RAD CFX connectTM reverse transcription-polymerase chain reaction. Sensitivity, specificity, Kappa, and positive and negative predictive values were analyzed using the online Medcalc statistical tool to determine the diagnostic performance of the rapid antigen test using the RT-PCR reference method. Out of 120 participants, 53.3% were female. In this study, sensitivity, specificity, and accuracy of the PanbioTM rapid antigen test were 98.36%, 100%, and 98.33%, respectively The positive and negative predictive values were 100% and 99.17%, respectively. The Kohenâ€™s kappa statistic was 0.983 at 50% estimation of the disease prevalence. PanbioTM rapid antigen test resulthowed outstanding agreement with RT-PCR using a nasopharyngeal or nasal swab from symptomatic patients. The RAT affordable and provides immediate outcome with in short period of time. In order to quickly identify the positive cases and put isolation and infection control measure in place, this test can be used in regions where the numbers SARS-CoV-2 cases is fast increasing.",,,2024,FALSE,10.54203/jlsb.2024.12,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 18:59:47;2025-08-11 00:34:56,Included;Included,Included
