"duplicate_id","author","year","journal","doi","title","label","source","pages","volume","number","abstract","isbn","record_ids"
"sr3_elicit_379","M. Horný, W. Glover, G. Gupte, Aruna Saraswat, Varsha G. Vimalananda, J. Rosenzweig","2017","BMC Health Services Research","10.1186/s12913-017-2700-7","Patient navigation to improve diabetes outpatient care at a safety-net hospital: a retrospective cohort study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_379"
"sr3_elicit_38","Madeline R Sterling, Cisco G Espinosa, Daniel Spertus, Michelle Shum, Margaret V McDonald, M. Ryvicker, Yolanda Barrón, Jonathan N Tobin, Lisa M Kern, Monika M. Safford, Samprit Banerjee, P. Goyal, J. Ringel, Mangala Rajan, Alicia I. Arbaje, Christine D. Jones, John A. Dodson, Crystal W Cené, Kathryn H. Bowles","2024","BMC Health Services Research","10.1186/s12913-024-11584-x","Improving TRansitions ANd outcomeS for heart FailurE patients in home health CaRe (I-TRANSFER-HF): a type 1 hybrid effectiveness-implementation trial: study protocol","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_38"
"sr3_elicit_380","Michelle Leong, D. Campbell, Paul E. Ronksley, Dailys Garcia-Jorda, Natalie C. Ludlow, K. McBrien","2023","Healthcare services, delivery, and financing","10.1370/afm.21.s1.4372","The Role of Community Health Navigators in the Creation of Plans to Support Patients with Chronic Conditions","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_380"
"sr3_elicit_381","H. Foot, Christopher R. Freeman, K. Hemming, I. Scott, I. Coombes, I. Williams, L. Connelly, J. Whitty, N. Sturman, S. Kirsa, C. Nicholson, G. Russell, C. Kirkpatrick, N. Cottrell","2017","BMJ Open","10.1136/bmjopen-2016-015301","Reducing Medical Admissions into Hospital through Optimising Medicines (REMAIN HOME) Study: protocol for a stepped-wedge, cluster-randomised trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_381"
"sr3_elicit_382","Shane Collett, Andy Wong, Karen Taurima, Georgia Livesay, Anja Dehn, A. Johnston","2022","Australasian Emergency Care","10.1016/j.auec.2022.04.004","Utilising a nurse navigator model of care to improve prisoner health care and reduce prisoner presentations to a tertiary emergency department.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_382"
"sr3_elicit_383","L. M. Bull, B. Arendarczyk, A. Nguyen, J. Werr, T. Lovegrove-Bacon, M. Stone, C. Sherlaw-Johnson","2022","medRxiv","10.1101/2022.10.14.22281029","Impact on all-cause mortality of a case prediction and prevention intervention designed to reduce secondary care utilisation: findings from a randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_383"
"sr3_elicit_384","Joanne Cummings, Emma Kilhooley","2025","The British journal of general practice : the journal of the Royal College of General Practitioners","10.3399/bjgp25X742113","From cradle to grave? Redesigning and rebranding general practice in England.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_384"
"sr3_elicit_385","G. Elwyn, Meryl J. Williams, Catherine Roberts, R. Newcombe, J. Vincent","2008","Quality in Primary Care",NA,"Case management by nurses in primary care: analysis of 73 'success stories'.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_385"
"sr3_elicit_386","A. Booth, L. Preston, S. Baxter, Ruth Wong, D. Chambers, J. Turner","2019","Health Services and Delivery Research","10.3310/hsdr07330","Interventions to manage use of the emergency and urgent care system by people from vulnerable groups: a mapping review","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_386"
"sr3_elicit_387","Debra G. Morgan, Julie G Kosteniuk, Melanie Bayly","2024","BMC Health Services Research","10.1186/s12913-024-11066-0","Perceptions and outcomes of an embedded Alzheimer Society First Link Coordinator in rural primary health care memory clinics","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_387"
"sr3_elicit_388","D. Cochrane","2016",NA,"10.5334/IJIC.2728","The North Kirklees Clinical Commissioning Group (CCG) and Curo Health GP Federation Clinical Care Coordination Project","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_388"
"sr3_elicit_389","L. Smit, N. D. de Wit, Meggie L. Nieuwenhuizen, M. Schuurmans, N. Bleijenberg","2021","BMC Geriatrics","10.1186/s12877-021-02539-6","Impact of organizational context on patient outcomes in a proactive primary care program:a longitudinal observational study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_389"
"sr3_elicit_39","Paige Coyne, Laura Susick, Lonni Schultz, Sara Santarossa, Philesha Gough, Shetoya Rice, Nubia Brewster, Rob Behrendt, Veronica Bilicki","2024","Journal of Patient Experience","10.1177/23743735241272152","Using Care Navigation to Improve Patient-Reported Outcomes Among Older Adult Patients: Preliminary Results From a Pilot Study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_39"
"sr3_elicit_390","C. Wong, W. C. W. Wong, Y. F. Wan, A. K. C. Chan, F. Chan, C. L. Lam","2016","Diabetic Medicine","10.1111/dme.12969","Effect of a structured diabetes education programme in primary care on hospitalizations and emergency department visits among people with Type 2 diabetes mellitus: results from the Patient Empowerment Programme","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_390"
"sr3_elicit_391","Natalie Plant, P. Kelly, S. Leeder, M. D'Souza, K. Mallitt, T. Usherwood, S. Jan, S. Boyages, B. Essue, Justin W McNab, James A. Gillespie","2015","Medical Journal of Australia","10.5694/mja14.01049","Coordinated care versus standard care in hospital admissions of people with chronic illness: a randomised controlled trial","elicit_tiab_exclude, original_exclude","elicit, original","33-38","203","1",NA,NA,"sr3_elicit_391, sr3_original_136"
"sr3_elicit_392","J. Piette, D. Striplin, N. Marinec, Jenny Chen, Lynn A Gregory, Denise L Sumerlin, Angela Desantis, Carolyn Gibson, I. Crause, Marylena Rouse, J. Aikens","2015","Journal of Clinical Trials","10.4172/2167-0870.1000240","Improving Post-Hospitalization Transition Outcomes through Accessible Health Information Technology and Caregiver Support: Protocol for a Randomized Controlled Trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_392"
"sr3_elicit_393","Lisa Brunton, Abigail Tazzyman, Jane Ferguson, Damian Hodgson, P. Nelson","2021","BMC Primary Care","10.1186/s12875-022-01669-z","The challenges of integrating signposting into general practice: qualitative stakeholder perspectives on care navigation and social prescribing in primary care","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_393"
"sr3_elicit_394","M. Jennifer, F. Thompson, R. Mcdermott, A. Esterman, E. Strivens","2021",NA,"10.21203/RS.3.RS-265117/V1","Impact of an Integrated Community-based Model of Care for Older People with Complex Conditions on Hospital Emergency Presentations and Separations: A Step-wedged Randomized Trial","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_394"
"sr3_elicit_395","Leah Palapar, J. Blom, L. Wilkinson-Meyers, Thomas Lumley, N. Kerse","2023","The British journal of general practice : the journal of the Royal College of General Practitioners","10.3399/BJGP.2023.0180","Preventive interventions to improve older people’s health outcomes: systematic review and meta-analysis","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_395"
"sr3_elicit_396","Ruth Baxter, Rosemary Shannon, Jenni Murray, J. O'Hara, L. Sheard, A. Cracknell, R. Lawton","2020","BMC Health Services Research","10.1186/s12913-020-05641-4","Delivering exceptionally safe transitions of care to older people: a qualitative study of multidisciplinary staff perspectives","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_396"
"sr3_elicit_397","Manali I. Patel, K. Kapphahn, E. Wood, Tumaini R. Coker, Deb Salava, Angela C. Riley, Ivana Krajcinovic","2023","Journal of Clinical Oncology","10.1200/JCO.23.00309","Effect of a Community Health Worker–Led Intervention Among Low-Income and Minoritized Patients With Cancer: A Randomized Clinical Trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_397"
"sr3_elicit_398","J. Hinesley, Paulette Kashiri, Jacqueline B. Britz, A. Krist, Kristen O’Loughlin, Benjamin Webel, Alicia Richards, Roy T. Sabo","2023","Annals of Family Medicine","10.1370/afm.21.s1.3660","Evaluating the Feasibility of Enhanced Care Planning and Clinical-Community Linkages for Primary Care Teams to Better Address.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_398"
"sr3_elicit_399","E. Coleman, C. Parry, Sandra A Chalmers, Sung‐joon Min","2006","Archives of Internal Medicine","10.1001/ARCHINTE.166.17.1822","The care transitions intervention: results of a randomized controlled trial.","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_399"
"sr3_elicit_4","K. Lasser, P. B. de la Vega, Erin M. Ashe, Z. Xuan, Sonia Alva, Leandra Battisti, Stephanie Losi, Christina Sieber, Carla J. Richards, P. Sullivan, Leah Triscari, Lauren Brody, Mary T. Roth, Alison LeBlanc, Michael Silverstein","2020","Contemporary Clinical Trials","10.1016/j.cct.2020.106046","A pharmacy liaison-patient navigation intervention to reduce inpatient and emergency department utilization among primary care patients in a Medicaid accountable care organization: A pragmatic trial protocol.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_4"
"sr3_elicit_40","T. Hanan, L. Mullen, M. Laffoy, E. O’Toole, J. Richmond, M. Wynne","2014","British Journal of Community Nursing","10.12968/bjcn.2014.19.8.382","Delivering care to oncology patients in the community: an innovative integrated approach.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_40"
"sr3_elicit_400","B. Woo, W. Tam, Taiju Rangpa, Wei Fong Liau, Jennifer Nathania, T. Lim","2022","International Journal of Environmental Research and Public Health","10.3390/ijerph19084467","A Nurse-Led Integrated Chronic Care E-Enhanced Atrial Fibrillation (NICE-AF) Clinic in the Community: A Preliminary Evaluation","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_400"
"sr3_elicit_401","C. Giebel, S. Reilly, M. Gabbay, Julie Dickinson, H. Tetlow, H. Hogan, A. Griffiths, C. Cooper","2023","International Journal of Geriatric Psychiatry","10.1002/gps.5977","Dementia care navigation: A systematic review on different service types and their prevalence","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_401"
"sr3_elicit_402","R. Webster, T. Usherwood, R. Joshi, B. Saini, C. Armour, Sue Critchley, G. D. Di Tanna, Shane Galgey, C. Hespe, S. Jan, A. Karia, B. Kaur, I. Krass, T. Laba, Qiang Li, Serigne Lo, D. Peiris, C. Reid, A. Rodgers, L. Shiel, J. Strathdee, Nuria Zamora, Anushka Patel","2021","Medical Journal of Australia","10.5694/mja2.51030","An electronic decision support‐based complex intervention to improve management of cardiovascular risk in primary health care: a cluster randomised trial (INTEGRATE)","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_402"
"sr3_elicit_403","S. Luchenski, Joanna Dawes, R. Aldridge, F. Stevenson, S. Tariq, N. Hewett, A. Hayward","2022","EClinicalMedicine","10.1016/j.eclinm.2022.101657","Hospital-based preventative interventions for people experiencing homelessness in high-income countries: A systematic review","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_403"
"sr3_elicit_404","J. Cox, R. Parkash, S. Abidi, L. Thabane, F. Xie, J. MacKillop, S. Abidi, A. Ciaccia, S. Choudhri, A. Abusharekh, J. Nemis-White","2018","American Heart Journal","10.1016/j.ahj.2018.04.008","Optimizing primary care management of atrial fibrillation: The rationale and methods of the Integrated Management Program Advancing Community Treatment of Atrial Fibrillation (IMPACT-AF) study.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_404"
"sr3_elicit_405","L. MacNeil, S. Doucet, A. Luke, K. Faig, P. Jarrett","2025","Age and Ageing","10.1093/ageing/afae277.099","2672 Exploring stakeholders’ experiences implementing a navigation program for people living with dementia and their carers","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_405"
"sr3_elicit_406","Tam Vuong, J. Marriott, D. Kong, J. Siderov","2008",NA,"10.1211/ijpp.16.3.0002","Implementation of a community liaison pharmacy service: a randomised controlled trial","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_406"
"sr3_elicit_407","Suzanne G. Leveille, E. Wagner, C. Davis, L. Grothaus, J. Wallace, M. LoGerfo, D. Kent","1998","Journal of The American Geriatrics Society","10.1111/j.1532-5415.1998.tb04533.x","Preventing Disability and Managing Chronic Illness in Frail Older Adults: A Randomized Trial of a Community‐Based Partnership with Primary Care","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_407"
"sr3_elicit_408","K. Neadley, Annabel Smith, S. Martin, M. Boyd, C. Hocking, C. Shoubridge","2024","BMJ Open","10.1136/bmjopen-2023-080403","Health Navigator intervention to address the unmet social needs of populations living with cancer attending outpatient treatment at a major metropolitan hospital in Australia: protocol for a mixed-methods feasibility trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_408"
"sr3_elicit_409","K. Eljiz, Joanne Medlin, Ben Harris-Roxas, Jasmin Ellis, Alison Derrett, Graeme Loy, David Greenfield","2025","International Journal of Integrated Care","10.5334/ijic.8638","The inTouch Integrated Care Framework – Reimagining Integrated Health Service Delivery","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_409"
"sr3_elicit_41","R. McGrath, Justin C Dryden, Neroli Newlyn, Elline Pamplona, J. O'Dea, S. Hocking, S. Glastras, G. Fulcher","2018","Internal medicine journal (Print)","10.1111/imj.13824","Utility of the Hospital Admission Risk Programme diabetes risk calculator in identifying patients with type 2 diabetes at risk of unplanned hospital presentations","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_41"
"sr3_elicit_410","Clare Lewis, Zena E H Moore, Frank Doyle, Alan Martin, D. Patton, L. Nugent","2017","Clinical Interventions in Aging","10.2147/CIA.S130876","A community virtual ward model to support older persons with complex health care and social care needs","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_410"
"sr3_elicit_411","Annette Peart, C. Barton, V. Lewis, G. Russell","2020","Psychology and Health","10.1080/08870446.2020.1743293","The experience of care coordination for people living with multimorbidity at risk of hospitalisation: an interpretative phenomenological analysis","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_411"
"sr3_elicit_412","G. Dean, M. Haywood","2018","International Journal of Integrated Care","10.5334/ijic.s2198","Navigation & Case Management Supporting General Practices in the Eastern Bay of Plenty, New Zealand","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_412"
"sr3_elicit_413","Pepita Bowling, Gideon de Jong","2025","International Emergency Nursing","10.1016/j.ienj.2025.101635","Patients' experiences of community care after ambulance assessment: A scoping review'.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_413"
"sr3_elicit_414","Isabelle Savard, Mira Jabbour, E. Tchouaket, Nathalie Gauthier, Kelley Kilpatrick","2024","Journal of Evaluation In Clinical Practice","10.1111/jep.13960","Evaluating the influence of primary healthcare nurse practitioners' interventions in home care on hospitalizations and emergency department transfers.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_414"
"sr3_elicit_415","J. Ridgeway, E. W. Gerdes, Andrew B Dodge, Chad P. Liedl, Michael B. Juntunen, Wendy J Sundt, A. Glasgow, Michelle A. Lampman, Angela L Fink, Sara Severson, G. Lin, Richard R. Sampson, Robert P. Peterson, Brian M. Murley, A. Klassen, Anuradha Luke, P. Friedman, Tamara E. Buechler, J. Newman, R. McCoy","2023","Trials","10.1186/s13063-022-07034-w","Community paramedic hospital reduction and mitigation program: study protocol for a randomized pragmatic clinical trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_415"
"sr3_elicit_416","Carolyn Steele Gray, Terence Tang, Alana Armas, Mira Backo-Shannon, S. Harvey, K. Kuluski, Mayura Loganathan, J. Nie, J. Petrie, T. Ramsay, Robert J. Reid, K. Thavorn, Ross Upshur, W. Wodchis, M. Nelson","2020","JMIR Research Protocols","10.2196/20220","Building a Digital Bridge to Support Patient-Centered Care Transitions From Hospital to Home for Older Adults With Complex Care Needs: Protocol for a Co-Design, Implementation, and Evaluation Study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_416"
"sr3_elicit_417","J. Zhang, M. Donald, K. Baxter, R. Ware, L. Burridge, A. Russell, C. Jackson","2015",NA,NA,"Research: Care Delivery Impact of an integrated model of care on potentially preventable hospitalizations for people with Type 2 diabetes mellitus","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_417"
"sr3_elicit_418","Eric A. Coleman, Jodi D. Smith, Janet C. Frank, Sung‐Joon Min, Carla Parry, Andrew M. Kramer","2004","Journal of The American Geriatrics Society","10.1111/j.1532-5415.2004.52504.x","Preparing Patients and Caregivers to Participate in Care Delivered Across Settings: The Care Transitions Intervention","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_418"
"sr3_elicit_419","A. Galbraith, David J. Meyers, D. Ross-Degnan, M. Burns, Catherine E. Vialle-Valentin, Marc R. Larochelle, Sharon Touw, Fang Zhang, M. Rosenthal, Richard B. Balaban","2017","Health Services Research","10.1111/1475-6773.12790","Long‐Term Impact of a Postdischarge Community Health Worker Intervention on Health Care Costs in a Safety‐Net System","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_419"
"sr3_elicit_42","Sarah Northfield, Elise Button, D. Wyld, Nicole C. Gavin, Gillian Nasato, P. Yates","2019","European Journal of Oncology Nursing","10.1016/J.EJON.2019.02.005","Taking care of our own: A narrative review of cancer care services-led models of care providing emergent care to patients with cancer.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_42"
"sr3_elicit_420","B. Kiely, B. Clyne, F. Boland, P. O’Donnell, D. Connolly, E. O'Shea, Susan M. Smith","2021","BMJ Open","10.1136/bmjopen-2020-041809","Link workers providing social prescribing and health and social care coordination for people with multimorbidity in socially deprived areas (the LinkMM trial): protocol for a pragmatic randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_420"
"sr3_elicit_421","Senior Strategic Development Manager Thomas Lovegrove-Bacon, PhD Senior Fellow Chris Sherlaw-Johnson, N. Trust, UK London","2022",NA,NA,"Impact on all-cause mortality of a case prediction and prevention 1 intervention designed to reduce secondary care utilisation: findings 2 from a randomised controlled trial","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_421"
"sr3_elicit_423","Véronique Orcel, Leon Banh, Sylvie Bastuji-Garin, Vincent Renard, Emmanuelle Boutin, Amel Gouja, P. Caillet, Elena Paillaud, Etienne Audureau, Emilie Ferrat","2024","BMC Medicine","10.1186/s12916-024-03613-7","Effectiveness of comprehensive geriatric assessment adapted to primary care when provided by a nurse or a general practitioner: the CEpiA cluster-randomised trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_423"
"sr3_elicit_424","R. Watts, J. Mooney, G. Barton, A. Macgregor, L. Shepstone, L. Irvine, D. Scott","2015",NA,"10.1093/RHEUMATOLOGY/KEV079.002","O02. The Outcome and Cost Effectiveness of Nurse Led Care in the Community in People with Rheumatoid Arthritis: A Pragmatic Study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_424"
"sr3_elicit_425","J. Butler, L. Shalev Greene","2023","Age and Ageing","10.1093/ageing/afac322.095","1192 FALLS PREVENTION: COMMUNITY EXERCISE PROGRAMME; REDUCING RISK OF FALLS, DECONDITIONING AND LONELINESS IN FRAIL ELDERLY PATIENTS","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_425"
"sr3_elicit_426","Marissa Cummings, Lorraine Dilworth, Gemma Teal, C. Chute, Matthew Curl","2025","International Journal of Integrated Care","10.5334/ijic.icic24096","Navigating frailty: how can digital tools support holistic assessments and integrate care across sectors?","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_426"
"sr3_elicit_427","A. Huntley, M. Chalder, A. Shaw, W. Hollingworth, C. Metcalfe, J. Benger, S. Purdy","2017","BMJ Open","10.1136/bmjopen-2017-016236","A systematic review to identify and assess the effectiveness of alternatives for people over the age of 65 who are at risk of potentially avoidable hospital admission","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_427"
"sr3_elicit_428","Susan M. Smith, E. Wallace, B. Clyne, F. Boland, M. Fortin","2021","Systematic Reviews","10.1186/s13643-021-01817-z","Interventions for improving outcomes in patients with multimorbidity in primary care and community setting: a systematic review","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_428"
"sr3_elicit_429","G. Hayward, C. Vincent, D. Lasserson","2017","The British journal of general practice : the journal of the Royal College of General Practitioners","10.3399/bjgp16X687961","Predicting clinical deterioration after initial assessment in out-of-hours primary care: a retrospective service evaluation.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_429"
"sr3_elicit_430","O. K. Duru, Jessica M. Harwood, Tannaz Moin, N. Jackson, S. Ettner, Arseniy Vasilyev, D. Mosley, Donna O'shea, Sam Ho, C. Mangione","2020","Medical Care","10.1097/MLR.0000000000001315","Evaluation of a National Care Coordination Program to Reduce Utilization Among High-cost, High-need Medicaid Beneficiaries With Diabetes.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_430"
"sr3_elicit_431","Rebecca K Pang, Nadine E. Andrew, V. Srikanth, Carolina D. Weller, David A Snowdon","2023","Healthcare","10.3390/healthcare11233011","Perceptions of Barriers and Facilitators to a Pilot Implementation of an Algorithm-Supported Care Navigation Model of Care: A Qualitative Study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_431"
"sr3_elicit_432","Caitlin Fehily, K. Bartlem, J. Wiggers, P. Wye, R. Clancy, D. Castle, Andrew Wilson, C. Rissel, S. Wutzke, R. Hodder, K. Colyvas, F. Murphy, J. Bowman","2020","Australian and New Zealand journal of psychiatry (Print)","10.1177/0004867420914741","Effectiveness of embedding a specialist preventive care clinician in a community mental health service in increasing preventive care provision: A randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_432"
"sr3_elicit_433","Tatyana Ginzburg, R. Hoffman, J. Azuri","2017","Australian Journal of Advanced Nursing","10.37464/2018.352.1481","Improving diabetes control in the community: a nurse managed intervention model in a multidisciplinary clinic","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_433"
"sr3_elicit_434","Nerissa Poupard, Clarice Y Tang, N. Shields","2020","Australian Health Review","10.1071/AH18135","Community-based case management does not reduce hospital admissions for older people: a systematic review and meta-analysis.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_434"
"sr3_elicit_435","P. Huckfeldt, B. Reyes, G. Engstrom, Qingnan Yang, Sanya Diaz, S. Fahmy, J. Ouslander","2019","Journal of The American Geriatrics Society","10.1111/jgs.16189","Evaluation of a Multicomponent Care Transitions Program for High‐Risk Hospitalized Older Adults","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_435"
"sr3_elicit_436","Lyn Linton, Julia Swedak, C. Macdonald, D. Gusovsky","2020","Healthcare Quarterly","10.12927/hcq.2020.26085","A Regional System of High-Quality Care: Rural Hastings Health Link - A Collaborative Initiative.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_436"
"sr3_elicit_437","J. Lait, J. Richer, Jana Ambrogiano","2020","Healthcare Quarterly","10.12927/hcq.2020.26088","Improving Continuity of Care: An Innovative Primary Care Role in an Acute Care Hospital.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_437"
"sr3_elicit_438","F. Doolan-Noble, Danielle Smith, R. Gauld, D. Waters, A. Cooke, Helen Reriti","2013","Australian Health Review","10.1071/AH12038","Evolution of a health navigator model of care within a primary care setting: a case study.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_438"
"sr3_elicit_439","R. Ferrer, Carolina Gonzalez Schlenker, I. Cruz, P. Noël, R. Palmer, R. Poursani, C. Jaén","2022","Annals of Family Medicine","10.1370/afm.2848","Community Health Workers as Trust Builders and Healers: A Cohort Study in Primary Care","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_439"
"sr3_elicit_44","C. Giebel, S. Reilly, M. Gabbay, Julie Dickinson, H. Tetlow, Hayley Hogan, A. W. Griffiths, Claudia Cooper","2023","Alzheimer's &amp; Dementia","10.1002/alz.071273","Dementia care navigation: A systematic review on different models and their prevalence","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_44"
"sr3_elicit_440","Emily J Ward, Matt Hawrilenko, Geetu Ambwani, Millard Brown, J. Krystal, Philip R. Corlett, Adam Chekroud","2025","PLoS ONE","10.1371/journal.pone.0331454","A remote care navigation solution associated with improved utilization and outcomes of mental healthcare: A nationwide cohort study in the USA","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_440"
"sr3_elicit_441","Richard B. Balaban, Fang Zhang, Catherine E. Vialle-Valentin, A. Galbraith, M. Burns, Marc R. Larochelle, D. Ross-Degnan","2017","Journal of general internal medicine","10.1007/s11606-017-4074-2","Impact of a Patient Navigator Program on Hospital-Based and Outpatient Utilization Over 180 Days in a Safety-Net Health System","elicit_ft_include, original_include","elicit, original","981-989","32","9",NA,NA,"sr3_elicit_441, sr3_original_2"
"sr3_elicit_442","Sebastian Lindblom, Maria Flink, L. von Koch, A. Laska, C. Ytterberg","2024","Health Expectations","10.1111/hex.70057","Feasibility, Fidelity and Acceptability of a Person‐Centred Care Transition Support Intervention for Stroke Survivors: A Non‐Randomised Controlled Study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_442"
"sr3_elicit_443","J. Mann, F. Thompson, R. Mcdermott, A. Esterman, E. Strivens","2021","BMC Health Services Research","10.1186/s12913-021-06668-x","Impact of an integrated community-based model of care for older people with complex conditions on hospital emergency presentations and admissions: a step-wedged cluster randomized trial","elicit_ft_include, original_exclude","elicit, original","701","21","1",NA,NA,"sr3_elicit_443, sr3_original_120"
"sr3_elicit_444","R. Thomas, A. Huntley, M. Mann, D. Huws, G. Elwyn, S. Paranjothy, S. Purdy","2014","Age and Ageing","10.1093/ageing/aft169","Pharmacist-led interventions to reduce unplanned admissions for older people: a systematic review and meta-analysis of randomised controlled trials.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_444"
"sr3_elicit_445","M. Malakellis, A. Wong Shee, Sarah Wood, Laura Alston, H. Beks, Margaret Murray, Vincent L. Versace, Kevin Mc Namara","2025","Journal of Clinical Nursing","10.1111/jocn.70102","Implementation Outcomes and Their Determinants for Hospital-Led Care Coordination Interventions Targeting Patients With Complex Care Needs: A Qualitative Systematic Review.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_445"
"sr3_elicit_446","M. Courtney, H. Edwards, A. Chang, A. Parker, K. Finlayson, K. Hamilton","2009","Journal of The American Geriatrics Society","10.1111/j.1532-5415.2009.02138.x","Fewer Emergency Readmissions and Better Quality of Life for Older Adults at Risk of Hospital Readmission: A Randomized Controlled Trial to Determine the Effectiveness of a 24‐Week Exercise and Telephone Follow‐Up Program","elicit_ft_exclude, original_exclude","elicit, original","395-402","57","3",NA,NA,"sr3_elicit_446, sr3_original_57"
