"duplicate_id","author","year","journal","doi","title","pages","volume","number","abstract","isbn","label","source","record_ids"
"sr2_original_492","K. K. Jakobsen; J. S. Jensen; T. Todsen; N. Kirkby; F. Lippert; A. M. Vangsted; M. Klokker; C. von Buchwald",NA,"APMIS","10.1111/apm.13189","Accuracy of anterior nasal swab rapid antigen tests compared with RT-PCR for massive SARS-CoV-2 screening in low prevalence population",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_492,sr2_elicit_118"
"sr2_original_495","S. Jegerlehner; F. Suter-Riniker; P. Jent; P. Bittel; M. Nagler",NA,"Int J Infect Dis","10.1016/j.ijid.2021.07.010","Diagnostic accuracy of a SARS-CoV-2 rapid antigen test in real-life clinical settings",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_495,sr2_elicit_8"
"sr2_original_496","S. Jegerlehner; F. Suter-Riniker; P. Jent; P. Bittel; M. Nagler",NA,"Int J Infect Dis","10.1016/j.ijid.2022.03.037","Diagnostic accuracy of SARS-CoV-2 saliva antigen testing in a real-life clinical setting",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_496,sr2_elicit_305"
"sr2_original_498","M. Kahn; L. Schuierer; C. Bartenschlager; S. Zellmer; R. Frey; M. Freitag; C. Dhillon; M. Heier; A. Ebigbo; C. Denzel; S. Temizel; H. Messmann; M. Wehler; R. Hoffmann; E. Kling; C. Rommele",NA,"BMC Infect Dis","10.1186/s12879-021-06524-7","Performance of antigen testing for diagnosis of COVID-19: a direct comparison of a lateral flow device to nucleic acid amplification based tests",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_498,sr2_elicit_174"
"sr2_original_500","D. Kim; J. Lee; J. Bal; S. K. Seo; C. K. Chong; J. H. Lee; H. Park",NA,"Viruses","10.3390/v13050796","Development and Clinical Evaluation of an Immunochromatography-Based Rapid Antigen Test (GenBody COVAG025) for COVID-19 Diagnosis",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_500,sr2_elicit_296"
"sr2_original_503","A. Klajmon; A. Olechowska-Jarzab; D. Salamon; A. Sroka-Oleksiak; M. Brzychczy-Wloch; T. Gosiewski",NA,"Viruses","10.3390/v14010017","Comparison of Antigen Tests and qPCR in Rapid Diagnostics of Infections Caused by SARS-CoV-2 Virus",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_503,sr2_elicit_184"
"sr2_original_505","N. Kohmer; T. Toptan; C. Pallas; O. Karaca; A. Pfeiffer; S. Westhaus; M. Widera; A. Berger; S. Hoehl; M. Kammel; S. Ciesek; H. F. Rabenau",NA,"J Clin Med","10.3390/jcm10020328","The Comparative Clinical Performance of Four SARS-CoV-2 Rapid Antigen Tests and Their Correlation to Infectivity In Vitro",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_505,sr2_elicit_78"
"sr2_original_508","L. J. Kruger; M. Gaeddert; F. Tobian; F. Lainati; C. Gottschalk; J. A. F. Klein; P. Schnitzler; H. G. Krausslich; O. Nikolai; A. K. Lindner; F. P. Mockenhaupt; J. Seybold; V. M. Corman; C. Drosten; N. R. Pollock; B. Knorr; A. Welker; M. de Vos; J. A. Sacks; C. M. Denkinger; t. study",NA,"PLoS One","10.1371/journal.pone.0247918","The Abbott PanBio WHO emergency use listed, rapid, antigen-detecting point-of-care diagnostic test for SARS-CoV-2-Evaluation of the accuracy and ease-of-use",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_508,sr2_elicit_137"
"sr2_original_509","L. J. Kruger; J. A. F. Klein; F. Tobian; M. Gaeddert; F. Lainati; S. Klemm; P. Schnitzler; R. Bartenschlager; B. Cerikan; C. J. Neufeldt; O. Nikolai; A. K. Lindner; F. P. Mockenhaupt; J. Seybold; T. C. Jones; V. M. Corman; N. R. Pollock; B. Knorr; A. Welker; M. de Vos; J. A. Sacks; C. M. Denkinger; A.-I. S. Group",NA,"Infection","10.1007/s15010-021-01681-y","Evaluation of accuracy, exclusivity, limit-of-detection and ease-of-use of LumiraDx: An antigen-detecting point-of-care device for SARS-CoV-2",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_509,sr2_elicit_234"
"sr2_original_510","L. J. Kruger; A. K. Lindner; M. Gaeddert; F. Tobian; J. Klein; S. Steinke; F. Lainati; P. Schnitzler; O. Nikolai; F. P. Mockenhaupt; J. Seybold; V. M. Corman; T. C. Jones; N. R. Pollock; B. Knorr; A. Welker; S. Weber; N. Sethurarnan; J. Swaminathan; H. Solomon; A. Padmanaban; M. Thirunarayan; P. L; M. de Vos; S. Ongarello; J. A. Sacks; C. Escadafal; C. M. Denkinger",NA,"Microbiol Spectr","10.1128/spectrum.01229-22","A Multicenter Clinical Diagnostic Accuracy Study of SureStatus, an Affordable, WHO Emergency Use-Listed, Rapid, Point-Of-Care Antigen-Detecting Diagnostic Test for SARS-CoV-2",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_510,sr2_elicit_309"
"sr2_original_511","L. J. Kruger; A. Tanuri; A. K. Lindner; M. Gaeddert; L. Koppel; F. Tobian; L. E. Brummer; J. A. F. Klein; F. Lainati; P. Schnitzler; O. Nikolai; F. P. Mockenhaupt; J. Seybold; V. M. Corman; T. C. Jones; C. Drosten; C. Gottschalk; S. F. Weber; S. Weber; O. C. Ferreira; D. Mariani; E. R. Dos Santos Nascimento; T. M. Pereira Pinto Castineiras; R. M. Galliez; D. S. Faffe; I. C. Leitao; C. Dos Santos Rodrigues; T. S. Frauches; K. Nocchi; N. M. Feitosa; S. S. Ribeiro; N. R. Pollock; B. Knorr; A. Welker; M. de Vos; J. Sacks; S. Ongarello; C. M. Denkinger; T. Study",NA,"EBioMedicine","10.1016/j.ebiom.2021.103774","Accuracy and ease-of-use of seven point-of-care SARS-CoV-2 antigen-detecting tests: A multi-centre clinical evaluation",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_511,sr2_elicit_46"
"sr2_original_514","M. Kyritsi; A. Vontas; I. Voulgaridi; A. Matziri; A. Komnos; D. Babalis; A. Papadogoulas; A. Oikonomou; V. A. Mouchtouri; M. Speletas; C. Hadjichristodoulou",NA,"Int J Environ Res Public Health","10.3390/ijerph18179151","Rapid Test Ag 2019-nCoV (PROGNOSIS, BIOTECH, Larissa, Greece); Performance Evaluation in Hospital Setting with Real Time RT-PCR",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_514,sr2_elicit_314"
"sr2_original_522","A. K. Lindner; O. Nikolai; C. Rohardt; F. Kausch; M. Wintel; M. Gertler; S. Burock; M. Horig; J. Bernhard; F. Tobian; M. Gaeddert; F. Lainati; V. M. Corman; T. C. Jones; J. A. Sacks; J. Seybold; C. M. Denkinger; F. P. Mockenhaupt",NA,"J Clin Virol","10.1016/j.jcv.2021.104874","Diagnostic accuracy and feasibility of patient self-testing with a SARS-CoV-2 antigen-detecting rapid test",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_522,sr2_elicit_127"
"sr2_original_524","D. K. Mandal; B. R. Bhattarai; S. Pokhrel; M. Chhusyabaga; P. Bhandari; M. P. Bhatt; S. B. Marhattha",NA,"Adv Virol","10.1155/2022/9245248","Diagnostic Performance of SARS-CoV-2 Rapid Antigen Test in relation to RT-PCR C(q) Value",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_524,sr2_elicit_160"
"sr2_original_527","M. Masia; M. Fernandez-Gonzalez; M. Sanchez; M. Carvajal; J. A. Garcia; N. Gonzalo-Jimenez; V. Ortiz de la Tabla; V. Agullo; I. Candela; J. Guijarro; J. A. Gutierrez; C. de Gregorio; F. Gutierrez",NA,"Open Forum Infect Dis","10.1093/ofid/ofab059","Nasopharyngeal Panbio COVID-19 Antigen Performed at Point-of-Care Has a High Sensitivity in Symptomatic and Asymptomatic Patients With Higher Risk for Transmission and Older Age",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_527,sr2_elicit_228"
"sr2_original_529","I. J. B. Moller; A. R. Utke; U. K. Rysgaard; L. J. Ostergaard; S. Jespersen",NA,"Int J Infect Dis","10.1016/j.ijid.2022.01.019","Diagnostic performance, user acceptability, and safety of unsupervised SARS-CoV-2 rapid antigen-detecting tests performed at home",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_529,sr2_elicit_304"
"sr2_original_532","M. Nora; D. Deri; D. S. Veres; Z. Kis; E. Barcsay; B. Palyi",NA,"PLoS One","10.1371/journal.pone.0262399","Evaluating the field performance of multiple SARS-Cov-2 antigen rapid tests using nasopharyngeal swab samples",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_532,sr2_elicit_91"
"sr2_original_533","G. A. Okoye; H. I. Kamara; M. Strobeck; T. A. Mellman; J. Kwagyan; A. Sullivan; A. S. Byrd; B. Shokrani; H. E. Mighty",NA,"J Clin Virol","10.1016/j.jcv.2021.105023","Diagnostic accuracy of a rapid diagnostic test for the early detection of COVID-19",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_533,sr2_elicit_158"
"sr2_original_536","A. K. Pandey; A. Mohanty; V. Hada; R. S. Rath; S. Kumar; S. Kishore; R. Kant",NA,"Cureus","10.7759/cureus.17405","Comparison of the Rapid Antigen Testing Method With RT-qPCR for the Diagnosis of COVID-19",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_536,sr2_elicit_303"
"sr2_original_539","M. Pena; M. Ampuero; C. Garces; A. Gaggero; P. Garcia; M. S. Velasquez; R. Luza; P. Alvarez; F. Paredes; J. Acevedo; M. J. Farfan; S. Solari; R. Soto-Rifo; F. Valiente-Echeverria",NA,"Int J Infect Dis","10.1016/j.ijid.2021.04.087","Performance of SARS-CoV-2 rapid antigen test compared with real-time RT-PCR in asymptomatic individuals",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_539,sr2_elicit_129"
"sr2_original_547","W. Rastawicki; R. Gierczynski; G. Juszczyk; K. Mitura; B. M. Henry",NA,"J Med Virol","10.1002/jmv.26765","Evaluation of PCL rapid point of care antigen test for detection of SARS-CoV-2 in nasopharyngeal swabs",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_547,sr2_elicit_177"
"sr2_original_548","J. Rohde; W. Himmel; C. Hofinger; T. T. Lam; H. Schrader; J. Wallstabe; O. Kurzai; I. Gagyor",NA,"BMC Prim Care","10.1186/s12875-022-01756-1","Diagnostic accuracy and feasibility of a rapid SARS-CoV-2 antigen test in general practice - a prospective multicenter validation and implementation study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_548,sr2_elicit_45"
"sr2_original_554","R. A. Selvabai; L. V. Koshy; P. Shanmugam",NA,"J Lab Physicians","10.1055/s-0042-1744237","Diagnostic Efficacy of COVID-19 Rapid Antigen Detection Card in Diagnosis of SARS-CoV-2",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_554,sr2_elicit_178"
"sr2_original_559","M. Skvarc",NA,"J Infect Dev Ctries","10.3855/jidc.14953","Clinical validation of two immunochromatographic SARS-CoV-2 antigen tests in near hospital facilities",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_559,sr2_elicit_260"
"sr2_original_561","R. Soleimani; C. Deckers; T. D. Huang; P. Bogaerts; S. Evrard; I. Wallemme; B. Habib; P. Rouze; O. Denis",NA,"J Med Virol","10.1002/jmv.27094","Rapid COVID-19 antigenic tests: Usefulness of a modified method for diagnosis",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_561,sr2_elicit_331"
"sr2_original_567","P. Thakur; S. Saxena; V. Manchanda; N. Rana; R. Goel; R. Arora",NA,"Lab Med","10.1093/labmed/lmab033","Utility of Antigen-Based Rapid Diagnostic Test for Detection of SARS-CoV-2 Virus in Routine Hospital Settings",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_567,sr2_elicit_188"
"sr2_original_568","R. Thell; V. Kallab; W. Weinhappel; W. Mueckstein; L. Heschl; M. Heschl; S. Korsatko; F. Toedling; A. Blaschke; T. Herzog; A. Klicpera; C. Koeller; M. Haugk; A. Kreil; A. Spiel; P. Kreuzer; R. Krause; C. Sebesta; S. Winkler; B. Laky; M. Szell",NA,"PLoS One","10.1371/journal.pone.0259527","Evaluation of a novel, rapid antigen detection test for the diagnosis of SARS-CoV-2",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_568,sr2_elicit_7"
"sr2_original_574","G. Turcato; A. Zaboli; N. Pfeifer; S. Sibilio; G. Tezza; A. Bonora; L. Ciccariello; D. Ausserhofer",NA,"Am J Emerg Med","10.1016/j.ajem.2021.10.022","Rapid antigen test to identify COVID-19 infected patients with and without symptoms admitted to the Emergency Department",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_574,sr2_elicit_226"
"sr2_original_575","N. Van der Moeren; V. F. Zwart; E. B. Lodder; W. Van den Bijllaardt; H. Van Esch; J. Stohr; J. Pot; I. Welschen; P. M. F. Van Mechelen; S. D. Pas; J. Kluytmans",NA,"PLoS One","10.1371/journal.pone.0250886","Evaluation of the test accuracy of a SARS-CoV-2 rapid antigen test in symptomatic community dwelling individuals in the Netherlands",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_575,sr2_elicit_140"
"sr2_original_576","E. Van Honacker; K. Van Vaerenbergh; A. Boel; H. De Beenhouwer; I. Leroux-Roels; L. Cattoir",NA,"J Hosp Infect","10.1016/j.jhin.2021.03.021","Comparison of five SARS-CoV-2 rapid antigen detection tests in a hospital setting and performance of one antigen assay in routine practice: a useful tool to guide isolation precautions?",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_576,sr2_elicit_329"
"sr2_original_577","T. von Ahnen; M. von Ahnen; U. Wirth; H. M. Schardey; S. Herdtle",NA,"Wien Med Wochenschr","10.1007/s10354-021-00883-1","Evaluation of a rapid-antigen test for COVID-19 in an asymptomatic collective : A prospective study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_577,sr2_elicit_273"
"sr2_original_578","C. Wertenauer; A. Dressel; E. Wieland; H. J. Wertenauer; H. Braitmaier; A. Straub; S. Helfert; N. Lutzner; W. Marz",NA,"Front Med (Lausanne)","10.3389/fmed.2024.1352633","Diagnostic performance of rapid antigen testing for SARS-CoV-2: the COVid-19 AntiGen (COVAG) extension study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_578,sr2_elicit_325"
"sr2_elicit_107","P. Drain, R. Sulaiman, Melanie Hoppers, N. Lindner, V. Lawson, J. Ellis","2021","American Journal of Clinical Pathology","10.1093/ajcp/aqab173","Performance of the LumiraDx Microfluidic Immunofluorescence Point-of-Care SARS-CoV-2 Antigen Test in Asymptomatic Adults and Children","602â€“607","157","4","AbstractObjectivesThe LumiraDx SARS-CoV-2 Ag Test has previously been shown to accurately detect severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals symptomatic for coronavirus disease 2019 (COVID-19). This evaluation investigated the LumiraDx SARS-CoV-2 Ag Test as an aid in the diagnosis of SARS-CoV-2 infection in asymptomatic adults and children.MethodsAsymptomatic individuals at high risk of COVID-19 infection were recruited in 5 point-of-care (POC) settings. Two paired anterior nasal swabs were collected from each participant, tested by using the LumiraDx SARS-CoV-2 Ag Test at the POC, and compared with results from reverse transcriptionâ€“polymerase chain reaction (RT-PCR) assays (cobas 6800 [Roche Diagnostics] or TaqPath [Thermo Fisher Scientific]). We calculated positive percent agreement (PPA) and negative percent agreement (NPA), then stratified results on the basis of RT-PCR reference platform and cycle threshold.ResultsOf the 222 included study participants confirmed to be symptom-free for at least 2 weeks before testing, the PPA was 82.1% (95% confidence interval [CI], 64.4%-92.1%). The LumiraDx SARS-CoV-2 Ag Test correctly identified 95.8% (95% CI, 79.8%-99.3%) of the samples confirmed positive in fewer than 33 RT-PCR cycles and 100% (95% CI, 85.1%-100%) in fewer than 30 RT-PCR cycles while maintaining 100% NPA.ConclusionsThis rapid, high-sensitivity test can be used to screen asymptomatic patients for acute SARS-CoV-2 infection in clinic- and community-based settings.","1943-7722","elicit_include, original_ft_exclude","elicit, original","sr2_elicit_107, sr2_original_186"
