"author","title","doi","journal","year","pages","volume","number","abstract","record_id","isbn","label","source","doi_clean"
"Nettleton W. D.","Interpreting SARS-CoV-2 Diagnostic Tests: Common Questions and Answers","PMID: 33856162","",NA,NA,NA,NA,NA,"sr2_original_287",NA,"original_ft_exclude","original",NA
"Ning L. I.Wang P.Wang X.Geng C.Chen
J.Gong Y.","Molecular diagnosis of COVID?19: Current situation and trend in China (Review)","DOI: 10.3892/etm.2020.9142","",NA,NA,NA,NA,NA,"sr2_original_288",NA,"original_ft_exclude","original","10.3892/etm.2020.9142"
"Pollock Nira R.Lee Francesca Ginocchio Christine C.Yao Joseph D.Humphries Romney M.","Considerations for Assessment and Deployment of Rapid Antigen Tests for Diagnosis of COVID-19","DOI: 10.1093/ofid/ofab110","",NA,NA,NA,NA,NA,"sr2_original_289",NA,"original_ft_exclude","original","10.1093/ofid/ofab110"
"Procop G. W.Kadkhoda K.Rhoads D.
D.Gordon S. G.Reddy A. J.","Home testing for COVID-19: Benefits and limitations","doi:10.3949/ccjm.88a.ccc071","",NA,NA,NA,NA,NA,"sr2_original_290",NA,"original_ft_exclude","original","10.3949/ccjm.88a.ccc071"
"Pérez-López B.Mir M.","Commercialized diagnostic technologies to combat SARS-CoV2: Advantages and disadvantages","https://doi.org/10.1016/j.talanta.2020.121898","",NA,NA,NA,NA,NA,"sr2_original_291",NA,"original_ft_exclude","original","10.1016/j.talanta.2020.121898"
"Rai P.Kumar B. K.Deekshit V.
K.Karunasagar I.Karunasagar I.","Detection technologies and recent developments in the diagnosis of COVID-19
infection","https://doi.org/10.1007/s00253-020-11061-5","",NA,NA,NA,NA,NA,"sr2_original_292",NA,"original_ft_exclude","original","10.1007/s00253-020-11061-5"
"Özcürümez M.Katsounas A.Holdenrieder S.Von Meyer A.Renz H.Wölfel R.","Assessment of SARS-CoV-2 rapid antigen tests","https://doi.org/10.1515/labmed-2021-0036","",NA,NA,NA,NA,NA,"sr2_original_293",NA,"original_ft_exclude","original","10.1515/labmed-2021-0036"
"Weissleder RalphLee HakhoKo JinaPittet
Mikael J.","COVID-19 diagnostics in context","PMID: 32493791","",NA,NA,NA,NA,NA,"sr2_original_294",NA,"original_ft_exclude","original",NA
"Xu Y.Cheng M.Chen X.Zhu J.","Current approaches in laboratory testing for SARS-CoV-2","https://doi.org/10.1016/j.ijid.2020.08.041","",NA,NA,NA,NA,NA,"sr2_original_295",NA,"original_ft_exclude","original","10.1016/j.ijid.2020.08.041"
"Yong S. K.Su P. C.Yang Y. S.","Molecular Targets for the Testing of COVID-19","DOI: 10.1002/biot.202000152","",NA,NA,NA,NA,NA,"sr2_original_296",NA,"original_ft_exclude","original","10.1002/biot.202000152"
"Zettler M.Gajra A.Feinberg B.","PRS30 COVID-19 RAPID Antigen Test False Positives and False Negatives Reported to the FDA Manufacturer and User Facility Device Experience Database","","",NA,NA,NA,NA,NA,"sr2_original_297",NA,"original_ft_exclude","original",NA
"Zhang N.Wang L.Deng X.Liang R.Su M.He C.Hu L.Su Y.Ren J.Yu F.Du L.Jiang S.","Recent advances in the detection of respiratory virus infection in humans","DOI: 10.1002/jmv.25674","",NA,NA,NA,NA,NA,"sr2_original_298",NA,"original_ft_exclude","original","10.1002/jmv.25674"
"Zhao X.Markensohn J. F.Wollensak D. A.Laterza O. F.","Testing For SARS-CoV-2: The Day the World Turned its Attention to the Clinical Laboratory","doi:10.1111/cts.12828","",NA,NA,NA,NA,NA,"sr2_original_299",NA,"original_ft_exclude","original","10.1111/cts.12828"
"Sessa F.Bertozzi G.Cipolloni L.Baldari B.Cantatore S.D’errico S.Di Mizio G.Asmundo A.Castorina S.Salerno M.Pomara C.","Clinical-forensic autopsy findings to defeat covid-19 disease: A literature review","doi:10.3390/jcm9072026","",NA,NA,NA,NA,NA,"sr2_original_300",NA,"original_ft_exclude","original","10.3390/jcm9072026"
"R. W. Chad; P. Abhishek; M. Seyed; H. S. Burton; K. Gary; J. L. H. Richard; E. T. David; P. A. Justin; M. P. Kimberly; A. M. Donoghue; P. G. Alison; P. T. Jeffrey","Comparative analyses of all FDA EUA-approved rapid antigen tests and RT-PCR for COVID-19 quarantine and surveillance-based isolation","https://doi.org/10.1101/2021.08.23.21262499;","",NA,NA,NA,NA,NA,"sr2_original_301",NA,"original_ft_exclude","original","10.1101/2021.08.23.21262499"
"P. Cherian; S. Krishna; G. I. Menon","Optimizing testing for COVID-19 in India","https://doi.org/10.1371/journal.pcbi.1009126","",NA,NA,NA,NA,NA,"sr2_original_302",NA,"original_ft_exclude","original","10.1371/journal.pcbi.1009126"
"L. A. Heger; N. Elsen; M. Rieder; N. Gauchel; U. Sommerwerck; C. Bode; D. Duerschmied; M. Oette; I. Ahrens","Clinical analysis on diagnostic accuracy of Bosch Vivalytic SARS-CoV-2 point-of-care test and evaluation of cycle threshold at admission for COVID-19 risk assessment","https://doi.org/10.1186/s12879-022-07447-7","",NA,NA,NA,NA,NA,"sr2_original_303",NA,"original_ft_exclude","original","10.1186/s12879-022-07447-7"
"W. Y. Hsieh; C. H. Lin; T. C. Lin; C. H. Lin;
H. F. Chang; C. H. Tsai; H. T. Wu; C. S.
Lin","Development and Efficacy of Lateral Flow Point-of-Care Testing Devices for Rapid and Mass COVID-19 Diagnosis by the Detections of SARS-CoV-2 Antigen and Anti- SARS-CoV-2 Antibodies","https://doi.org/10.3390/diagnostics11101760","",NA,NA,NA,NA,NA,"sr2_original_304",NA,"original_ft_exclude","original","10.3390/diagnostics11101760"
"A. M. Indelicato; Z. H. Mohamed; M. J.
Dewan; C. P. Morley","Rapid Antigen Test Sensitivity for Asymptomatic COVID-19 Screening","DOI: 10.22454/PRiMER.2022.276354","",NA,NA,NA,NA,NA,"sr2_original_306",NA,"original_ft_exclude","original","10.22454/PRiMER.2022.276354"
"T. A. Perkins; M. Stephens; W. Alvarez Barrios; S. Cavany; L. Rulli; M. E. Pfrender","Performance of Three Tests for SARS-CoV-2 on a University Campus Estimated Jointly with Bayesian Latent Class Modeling","DOI: 10.1128/spectrum.01220-21","",NA,NA,NA,NA,NA,"sr2_original_307",NA,"original_ft_exclude","original","10.1128/spectrum.01220-21"
"I. Petersen; A. Crozier; I. Buchan; M. J. Mina; J. W. Bartlett","Recalibrating sars-cov-2 antigen rapid lateral flow test relative sensitivity from validation studies to absolute sensitivity for indicating individuals shedding transmissible virus","DOI: 10.2147/CLEP.S311977","",NA,NA,NA,NA,NA,"sr2_original_308",NA,"original_ft_exclude","original","10.2147/CLEP.S311977"
"J. Polechová; K. D. Johnson; P. Payne; A. Crozier; M. Beiglböck; P. Plevka; E. Schernhammer","SARS-CoV-2 rapid antigen tests provide benefits for epidemic control - observations from Austrian schools","https://doi.org/10.1016/j.jclinepi.2022.01.002","",NA,NA,NA,NA,NA,"sr2_original_309",NA,"original_ft_exclude","original","10.1016/j.jclinepi.2022.01.002"
"P. A. P. D. K. J. T. Sagar","Diagnostic accuracy of antigen-detection rapid diagnostic tests for diagnosis of COVID-19 in low-and middle-income countries: a systematic review and meta- analysis","https://doi.org/10.1371/journal.pgph.0000358","",NA,NA,NA,NA,NA,"sr2_original_310",NA,"original_ft_exclude","original","10.1371/journal.pgph.0000358"
"Q. Song; X. Sun; Z. Dai; Y. Gao; X. Gong;
B. Zhou; J. Wu; W. Wen","Point-of-care testing detection methods for COVID-19","DOI: 10.1039/d0lc01156h","",NA,NA,NA,NA,NA,"sr2_original_311",NA,"original_ft_exclude","original","10.1039/d0lc01156h"
"Y. H. Wang; C. C. Wu; C. H. Bai; S. C. Lu;
Y. P. Yang; Y. Y. Lin; W. Y. Lai; T. W. Lin;
Y. C. Jheng; M. C. Lee; C. C. Chen","Evaluation of the diagnostic accuracy of COVID-19 antigen tests: A systematic review and meta-analysis","doi: 10.1097/JCMA.0000000000000626.","",NA,NA,NA,NA,NA,"sr2_original_312",NA,"original_ft_exclude","original","10.1097/JCMA.0000000000000626"
"J. Xu; W. Suo; Y. Goulev; L. Sun; L. Kerr;
J. Paulsson; Y. Zhang; T. Lao","Handheld Microfluidic Filtration Platform Enables Rapid, Low-Cost, and Robust Self- Testing of SARS-CoV-2 Virus","DOI: 10.1002/smll.202104009","",NA,NA,NA,NA,NA,"sr2_original_313",NA,"original_ft_exclude","original","10.1002/smll.202104009"
"Y. P. Yang; L. L. Huang; S. J. Pan; D. Xu;
Z. L. Jiesisibieke; T. H. Tung","False-positivity results in rapid antigen tests for SARS-CoV-2: an umbrella review of
meta-analyses and systematic reviews","DOI: 10.1080/14787210.2022.2070152","",NA,NA,NA,NA,NA,"sr2_original_314",NA,"original_ft_exclude","original","10.1080/14787210.2022.2070152"
"Q. Ye; W. Shao; H. Meng","Performance and application evaluation of SARS-CoV-2 antigen assay","DOI: 10.1002/jmv.27798","",NA,NA,NA,NA,NA,"sr2_original_315",NA,"original_ft_exclude","original","10.1002/jmv.27798"
"Bernard M.Cosentino G.Pieri L.Zachary
P.Buser M.Kbaier L.Giannoli J. M.","Retrospective analysis of the performance of the SARS-CoV-2 rapid antigen
detection test compared to the reference RT-PCR test","doi:10.1684/abc.2021.1641","",NA,NA,NA,NA,NA,"sr2_original_316",NA,"original_ft_exclude","original","10.1684/abc.2021.1641"
"Cortés Rubio J. A.Costa Zamora M. P.Canals Aracil M.Pulgar Feio M.Mata Martínez A.Carrasco Munera A.","Evaluación de la prueba diagnóstica de detección rápida de antígeno de covid-19 (Panbio Covid rapid test) en atención primaria","https://doi.org/10.1016/j.semerg.2021.06.001","",NA,NA,NA,NA,NA,"sr2_original_317",NA,"original_ft_exclude","original","10.1016/j.semerg.2021.06.001"
"Diez Flecha CRivero Rodríguez A. M.Fernández-Villa T.Fernández García P.Ferreira de Jesús J. L.Sánchez Antolín G","Internal validity of a rapid test for COVID-19 antigens in a nursing home","https://doi.org/10.1016/j.semerg.2021.04.003","",NA,NA,NA,NA,NA,"sr2_original_318",NA,"original_ft_exclude","original","10.1016/j.semerg.2021.04.003"
"Lim IsabelleGautheret-Dejean Agnès","[Rapid SARS-CoV-2 antigenic test: definition, legislation of use, technological principles, analytical and clinical performance comparison]","","",NA,NA,NA,NA,NA,"sr2_original_319",NA,"original_ft_exclude","original",NA
"Aoki K.Nagasawa T.Ishii Y.Yagi S.Kashiwagi K.Miyazaki T.Tateda K.","Evaluation of clinical utility of novel coronavirus antigen detection reagent, Espline® SARS-CoV-2","https://doi.org/10.1016/j.jiac.2020.11.015","",NA,NA,NA,NA,NA,"sr2_original_320",NA,"original_ca_exclude","original","10.1016/j.jiac.2020.11.015"
"Blairon LaurentCupaiolo RobertoThomas IsabellePiteüs SébastienWilmet AlainBeukinga IngridTré-Hardy Marie","Efficacy comparison of three rapid antigen tests for SARS-CoV-2 and how viral load impact their performance","https://doi.org/10.1002/jmv.27108","",NA,NA,NA,NA,NA,"sr2_original_321",NA,"original_ca_exclude","original","10.1002/jmv.27108"
"Bruzzone B.De Pace V.Caligiuri P.Ricucci V.Guarona G.Pennati B. M.Boccotti S.Orsi A.Domnich A.Da Rin G.Icardi G.","Comparative diagnostic performance of rapid antigen detection tests for COVID-19 in a hospital setting","https://doi.org/10.1016/j.ijid.2021.04.072","",NA,NA,NA,NA,NA,"sr2_original_322",NA,"original_ca_exclude","original","10.1016/j.ijid.2021.04.072"
"C.Giaché S.Rzepecki V.Seve A.Gubavu C.Baud K.Le Helloco C.Cassuto G. N.Pialoux G.Hocqueloux L.Prazuck T.","High performance of a novel antigen detection test on nasopharyngeal specimens for diagnosing SARS-CoV-2 infection","https://doi.org/10.1002/jmv.26896","",NA,NA,NA,NA,NA,"sr2_original_323",NA,"original_ca_exclude","original","10.1002/jmv.26896"
"Ishii T.Sasaki M.Yamada K.Kato D.Osuka H.Aoki K.Morita T.Ishii Y.Tateda K.","Immunochromatography and chemiluminescent enzyme immunoassay for COVID-19 diagnosis","https://doi.org/10.1016/j.jiac.2021.02.025","",NA,NA,NA,NA,NA,"sr2_original_324",NA,"original_ca_exclude","original","10.1016/j.jiac.2021.02.025"
"Jääskeläinen A. E.Ahava M. J.Jokela P.Szirovicza L.Pohjala S.Vapalahti O.Lappalainen M.Hepojoki J.Kurkela S.","Evaluation of three rapid lateral flow antigen detection tests for the diagnosis of SARS-CoV-2 infection","https://doi.org/10.1016/j.jcv.2021.104785","",NA,NA,NA,NA,NA,"sr2_original_325",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104785"
"Karon B. S.Donato L.Bridgeman A. R.Blommel J. H.Kipp B.Maus A.Renuse S.Kemp J.Madugundu A. K.Vanderboom P. M.Chavan S.Dasari S.Singh R. J.Grebe S. K. G.Pandey A.","Analytical sensitivity and specificity of four point of care rapid antigen diagnostic tests for SARS-CoV-2 using real-time quantitative PCR, quantitative droplet digital PCR, and a mass spectrometric antigen assay as comparator methods","https://doi.org/10.1093/clinchem/hvab138","",NA,NA,NA,NA,NA,"sr2_original_326",NA,"original_ca_exclude","original","10.1093/clinchem/hvab138"
"Kashiwagi K.Ishii Y.Aoki K.Yagi S.Maeda T.Miyazaki T.Yoshizawa S.Aoyagi K.Tateda K.","Immunochromatographic test for the detection of SARS-CoV-2 in saliva","https://doi.org/10.1016/j.jiac.2020.11.016","",NA,NA,NA,NA,NA,"sr2_original_327",NA,"original_ca_exclude","original","10.1016/j.jiac.2020.11.016"
"Kobayashi R.Murai R.Asanuma K.Fujiya Y.Takahashi S.","Evaluating a novel, highly sensitive, and quantitative reagent for detecting SARS- CoV-2 antigen","https://doi.org/10.1016/j.jiac.2021.01.007","",NA,NA,NA,NA,NA,"sr2_original_328",NA,"original_ca_exclude","original","10.1016/j.jiac.2021.01.007"
"Kotsiou Ourania S.Pantazopoulos IoannisPapagiannis DimitriosFradelos Evangelos C.Kanellopoulos NikolaosSiachpazidou DimitraKirgou ParaskeviMouliou Dimitra S.Kyritsis AthanasiosKalantzis GeorgiosSaharidis Georgios K. D.Tzounis EfthymiosGourgoulianis Konstantinos I.","Repeated Antigen-Based Rapid Diagnostic Testing for Estimating the Coronavirus Disease 2019 Prevalence from the Perspective of the Workers&#039; Vulnerability before and during the Lockdown","https://doi.org/10.3390/ijerph18041638","",NA,NA,NA,NA,NA,"sr2_original_329",NA,"original_ca_exclude","original","10.3390/ijerph18041638"
"Kuo Peiting Realegeno Susan Pride David T.","Comparison of Two Nucleic Acid Amplification Tests (NAATs) and Two Antigen Tests for Detection of SARS-CoV-2 from Upper Respiratory Specimens","https://doi.org/10.3390/ijerph18041638","",NA,NA,NA,NA,NA,"sr2_original_330",NA,"original_ca_exclude","original","10.1016/j.jcvp.2021.100011"
"Kweon O. J.Lim Y. K.Kim H. R.Choi Y.Kim M. C.Choi S. H.Chung J. W.Lee
M. K.","Evaluation of rapid SARS-CoV-2 antigen tests, AFIAS COVID-19 Ag and ichroma COVID-19 Ag, with serial nasopharyngeal specimens from COVID-19 patients","https://doi.org/10.1371/journal.pone.0249972","",NA,NA,NA,NA,NA,"sr2_original_331",NA,"original_ca_exclude","original","10.1371/journal.pone.0249972"
"Lee J. H.Choi M.Jung Y.Lee S. K.Lee
C. S.Kim J.Kim J.Kim N. H.Kim B. T.Kim H. G.","A novel rapid detection for SARS-CoV-2 spike 1 antigens using human angiotensin converting enzyme 2 (ACE2)","https://doi.org/10.1016/j.bios.2020.112715","",NA,NA,NA,NA,NA,"sr2_original_332",NA,"original_ca_exclude","original","10.1016/j.bios.2020.112715"
"Lee JaehyeonKim So YeonHuh Hee JaeKim NamsuSung HeungsupLee HyukminRoh Kyoung HoKim Taek
SooHong Ki Ho","Clinical Performance of the Standard Q COVID-19 Rapid Antigen Test and Simulation of its Real-World Application in Korea","https://doi.org/10.3343/alm.2021.41.6.588","",NA,NA,NA,NA,NA,"sr2_original_333",NA,"original_ca_exclude","original","10.3343/alm.2021.41.6.588"
"Liotti F. M.Menchinelli G.Lalle E.Palucci I.Marchetti S.Colavita F.La Sorda M.Sberna G.Bordi L.Sanguinetti M.Cattani P.Capobianchi M. R.Posteraro B.","Performance of a novel diagnostic assay for rapid SARS-CoV-2 antigen detection in nasopharynx samples","https://doi.org/10.1016/j.cmi.2020.09.030","",NA,NA,NA,NA,NA,"sr2_original_334",NA,"original_ca_exclude","original","10.1016/j.cmi.2020.09.030"
"Mak G. C. K.Lau S. S. Y.Wong K. K.
Y.Chow N. L. S.Lau C. S.Lam E. T.
K.Chan R. C. W.Tsang D. N. C.","Evaluation of rapid antigen detection kit from the WHO Emergency Use List for detecting SARS-CoV-2","https://doi.org/10.1016/j.jcv.2020.104712","",NA,NA,NA,NA,NA,"sr2_original_335",NA,"original_ca_exclude","original","10.1016/j.jcv.2020.104712"
"Mak G. C.Cheng P. K.Lau S. S.Wong
K. K.Lau C. S.Lam E. T.Chan R.
C.Tsang D. N.","Evaluation of rapid antigen test for detection of SARS-CoV-2 virus","https://doi.org/10.1016/j.jcv.2020.104500","",NA,NA,NA,NA,NA,"sr2_original_336",NA,"original_ca_exclude","original","10.1016/j.jcv.2020.104500"
"Mak G. C.Lau S. S.Wong K. K.Chow
N. L.Lau C. S.Lam E. T.Chan R.
C.Tsang D. N.","Analytical sensitivity and clinical sensitivity of the three rapid antigen detection kits for detection of SARS-CoV-2 virus","https://doi.org/10.1016/j.jcv.2020.104684","",NA,NA,NA,NA,NA,"sr2_original_337",NA,"original_ca_exclude","original","10.1016/j.jcv.2020.104684"
"Mboumba Bouassa R. S.Veyer D.Péré H.Bélec L.","Analytical performances of the point-of-care SIENNA™ COVID-19 Antigen Rapid Test for the detection of SARS-CoV-2 nucleocapsid protein in nasopharyngeal swabs: A prospective evaluation during the COVID-19 second wave in France","https://doi.org/10.1016/j.ijid.2021.03.051","",NA,NA,NA,NA,NA,"sr2_original_338",NA,"original_ca_exclude","original","10.1016/j.ijid.2021.03.051"
"McKay Susannah L.Tobolowsky Farrell A.Moritz Erin D.Hatfield Kelly M.Bhatnagar AmeliaLaVoie Stephen P.Jackson David A.Lecy K. DanielleBryant-Genevier JonathanCampbell DavinaFreeman BrandiGilbert Sarah E.Folster Jennifer M.Medrzycki MagdalenaShewmaker Patricia L.Bankamp BettinaRadford Kay W.Anderson RaydelBowen Michael D.Negley JeanneReddy Sujan C.Jernigan John A.Brown Allison
C.McDonald L. CliffordKutty Preeta K.","Performance Evaluation of Serial SARS-CoV-2 Rapid Antigen Testing During a Nursing Home Outbreak","https://doi.org/10.7326/M21-0422","",NA,NA,NA,NA,NA,"sr2_original_339",NA,"original_ca_exclude","original","10.7326/M21-0422"
"Mertens P.De Vos N.Martiny D.Jassoy C.Mirazimi A.Cuypers L.Van den Wijngaert S.Monteil V.Melin P.Stoffels K.Yin N.Mileto D.Delaunoy S.Magein H.Lagrou K.Bouzet J.Serrano G.Wautier M.Leclipteux T.Van Ranst M.Vandenberg O.","Development and Potential Usefulness of the COVID-19 Ag Respi-Strip Diagnostic Assay in a Pandemic Context","doi: 10.3389/fmed.2020.00225. eCollection 2020","",NA,NA,NA,NA,NA,"sr2_original_340",NA,"original_ca_exclude","original","10.3389/fmed.2020.00225"
"Nalumansi A.Lutalo T.Kayiwa J.Watera C.Balinandi S.Kiconco J.Nakaseegu J.Olara D.Odwilo E.Serwanga J.Kikaire B.Ssemwanga D.Nabadda S.Ssewanyana I.Atwine D.Mwebesa H.Bosa H. K.Nsereko C.Cotten
M.Downing R.Lutwama J.Kaleebu P.","Field evaluation of the performance of a SARS-CoV-2 antigen rapid diagnostic test in Uganda using nasopharyngeal samples","doi: 10.3389/fmed.2020.00225. eCollection 2020","",NA,NA,NA,NA,NA,"sr2_original_341",NA,"original_ca_exclude","original","10.1016/j.ijid.2020.10.073"
"Nordgren J.Sharma S.Olsson H.Jämtberg M.Falkeborn T.Svensson L.Hagbom M.","SARS-CoV-2 rapid antigen test: High sensitivity to detect infectious virus","https://doi.org/10.1016/j.jcv.2021.104846","",NA,NA,NA,NA,NA,"sr2_original_342",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104846"
"Oh S. M.Jeong H.Chang E.Choe P. G.Kang C. K.Park W. B.Kim T. S.Kwon
W. Y.Oh M. D.Kim N. J.","Clinical Application of the Standard Q COVID-19 Ag Test for the Detection of SARS- CoV-2 Infection","https://doi.org/10.1016/j.jcv.2021.104846","",NA,NA,NA,NA,NA,"sr2_original_343",NA,"original_ca_exclude","original","10.3346/jkms.2021.36.e101"
"Olearo F.Nörz D.Heinrich F.Sutter J. P.Roedl K.Schultze A.Wiesch J. S. Z.Braun P.Oestereich L.Kreuels B.Wichmann D.Aepfelbacher M.Pfefferle S.Lütgehetmann M.","Handling and accuracy of four rapid antigen tests for the diagnosis of SARS-CoV-2 compared to RT-qPCR","https://doi.org/10.1016/j.jcv.2021.104782","",NA,NA,NA,NA,NA,"sr2_original_344",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104782"
"Orsi A.Pennati B. M.Bruzzone B.Ricucci V.Ferone D.Barbera P.Arboscello E.Dentone C.Icardi G.","On-field evaluation of a ultra-rapid fluorescence immunoassay as a frontline test for SARS-CoV-2 diagnostic","https://doi.org/10.1016/j.jviromet.2021.114201","",NA,NA,NA,NA,NA,"sr2_original_345",NA,"original_ca_exclude","original","10.1016/j.jviromet.2021.114201"
"Oshiro S.Tabe Y.Funatogawa K.Saito K.Tada T.Hishinuma T.Mizutani N.Akiwa M.Sekiguchi J. I.Miida T.Kirikae T.","Development of an immunochromatographic kit to detect severe acute respiratory syndrome coronavirus 2","https://doi.org/10.1016/j.jviromet.2021.114183","",NA,NA,NA,NA,NA,"sr2_original_346",NA,"original_ca_exclude","original","10.1016/j.jviromet.2021.114183"
"Osterman A.Baldauf H. M.Eletreby M.Wettengel J. M.Afridi S. Q.Fuchs T.Holzmann E.Maier A.Döring J.Grzimek-Koschewa N.Muenchhoff
M.Protzer U.Kaderali L.Keppler O. T.","Evaluation of two rapid antigen tests to detect SARS-CoV-2 in a hospital setting","https://doi.org/10.1007/s00430-020-00698-8","",NA,NA,NA,NA,NA,"sr2_original_347",NA,"original_ca_exclude","original","10.1007/s00430-020-00698-8"
"Pekosz A.Parvu V.Li M.Andrews J. C.Manabe Y. C.Kodsi S.Gary D. S.Roger-Dalbert C.Leitch J.Cooper C. K.","Antigen-Based Testing but Not Real-Time Polymerase Chain Reaction Correlates With Severe Acute Respiratory Syndrome Coronavirus 2 Viral Culture","https://doi.org/10.1093/cid/ciaa1706","",NA,NA,NA,NA,NA,"sr2_original_348",NA,"original_ca_exclude","original","10.1093/cid/ciaa1706"
"Perchetti G. A.Huang M. L.Mills M. G.Jerome K. R.Greninger A. L.","Analytical Sensitivity of the Abbott BinaxNOW COVID-19 Ag Card","https://   doi.org/10.1128/JCM.02880-20.","",NA,NA,NA,NA,NA,"sr2_original_349",NA,"original_ca_exclude","original","10.1128/JCM.02880-20"
"Pickering SuzanneBatra RahulMerrick BlairSnell Luke B.Nebbia GaiaDouthwaite SamReid FionaPatel AmitaKia Ik Mark TanPatel BindiCharalampous ThemoulaAlcolea- Medina AdelaLista Maria JoseCliff Penelope R.Cunningham EmmaMullen JaneDoores Katie J.Edgeworth Jonathan D.Malim Michael H.Neil Stuart J. D.Galão Rui Pedro","Comparative performance of SARS-CoV-2 lateral flow antigen tests and association with detection of infectious virus in clinical specimens: a single-centre laboratory evaluation study","https://doi.org/10.1016/S2666-5247(21)00143-9","",NA,NA,NA,NA,NA,"sr2_original_350",NA,"original_ca_exclude","original","10.1016/S2666-5247(21)00143-9"
"Pérez-García F.Romanyk J.Gómez- Herruz P.Arroyo T.Pérez-Tanoira R.Linares M.Pérez Ranz I.Labrador Ballestero A.Moya Gutiérrez H.Ruiz- Álvarez M. J.Cuadros-González J.","Diagnostic performance of CerTest and Panbio antigen rapid diagnostic tests to diagnose SARS-CoV-2 infection","https://doi.org/10.1016/j.jcv.2021.104781","",NA,NA,NA,NA,NA,"sr2_original_351",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104781"
"Pérez-García F.Romanyk J.Moya Gutiérrez H.Labrador Ballestero A.Pérez Ranz I.González Arroyo J.González Ventosa V.Pérez-Tanoira R.Domingo Cruz C.Cuadros-González J.","Comparative evaluation of Panbio and SD Biosensor antigen rapid diagnostic tests for COVID-19 diagnosis","https://doi.org/10.1002/jmv.27089","",NA,NA,NA,NA,NA,"sr2_original_352",NA,"original_ca_exclude","original","10.1002/jmv.27089"
"Renzoni A.Perez F.Ngo Nsoga M. T.Yerly S.Boehm E.Gayet-Ageron A.Kaiser L.Schibler M.","Analytical Evaluation of Visby Medical RT-PCR Portable Device for Rapid Detection of SARS-CoV-2","https://doi.org/10.3390/diagnostics11050813","",NA,NA,NA,NA,NA,"sr2_original_353",NA,"original_ca_exclude","original","10.3390/diagnostics11050813"
"Revollo BorisBlanco IgnacioSoler PabloToro JessicaIzquierdo-Useros NuriaPuig JordiPuig XavierNavarro- Pérez ValentíCasañ CristinaRuiz LidiaPerez-Zsolt DanielVidela SebastiàClotet BonaventuraLlibre Josep M.","Same-day SARS-CoV-2 antigen test screening in an indoor mass-gathering live music event: a randomised controlled trial","https://doi.org/10.1016/S1473-3099(21)00268-1","",NA,NA,NA,NA,NA,"sr2_original_354",NA,"original_ca_exclude","original","10.1016/S1473-3099(21)00268-1"
"Seitz TamaraSchindler StefanieWinkelmeyer PatrickZach BernhardWenisch ChristophZoufaly AlexanderAllerberger Franz","Evaluation of rapid antigen tests based on saliva for the detection of SARS-CoV-2","https://doi.org/10.1002/jmv.26983","",NA,NA,NA,NA,NA,"sr2_original_355",NA,"original_ca_exclude","original","10.1002/jmv.26983"
"Singh N. K.Ray P.Carlin A. F.Magallanes C.Morgan S. C.Laurent
L. C.Aronoff-Spencer E. S.Hall D. A.","Hitting the diagnostic sweet spot: Point-of-care SARS-CoV-2 salivary antigen testing with an off-the-shelf glucometer","https://doi.org/10.1016/j.bios.2021.113111","",NA,NA,NA,NA,NA,"sr2_original_356",NA,"original_ca_exclude","original","10.1016/j.bios.2021.113111"
"Steinlin-Schopfer Jacqueline Barbani Maria Teresa Kamgang Richard Zwahlen Martina Suter-Riniker Franziska Dijkman Ronald","Evaluation of the Roche Antigen Rapid Test and a Cell Culture-Based Assay compared to rRT- PCR for the detection of SARS CoV-2: a contribution to the discussion about SARS CoV-2 diagnostic tests and contagiousness","https://doi.org/10.1016/j.jcvp.2021.100020","",NA,NA,NA,NA,NA,"sr2_original_357",NA,"original_ca_exclude","original","10.1016/j.jcvp.2021.100020"
"Stokes W.Berenger B. M.Portnoy D.Scott B.Szelewicki J.Singh T.Venner
A. A.Turnbull L.Pabbaraju K.Shokoples S.Wong A. A.Gill K.Guttridge T.Proctor
D.Hu J.Tipples G.","Clinical performance of the Abbott Panbio with nasopharyngeal, throat, and saliva swabs among symptomatic individuals with COVID-19","https://doi.org/10.1007/s10096-021-04202-9","",NA,NA,NA,NA,NA,"sr2_original_358",NA,"original_ca_exclude","original","10.1007/s10096-021-04202-9"
"Uwamino YoshifumiNagata MikaAoki WataruNakagawa TerumichiInose RikaYokota HiromitsuFurusawa YuriSakai-Tagawa YukoIwatsuki- Horimoto KiyokoKawaoka YoshihiroHasegawa NaokiMurata Mitsuru","Accuracy of rapid antigen detection test for nasopharyngeal swab specimens and saliva samples in comparison with RT-PCR and viral culture for SARS-CoV-2 detection","https://doi.org/10.1016/j.jiac.2021.04.010","",NA,NA,NA,NA,NA,"sr2_original_359",NA,"original_ca_exclude","original","10.1016/j.jiac.2021.04.010"
